state,county,rep_general_total,dem_general_total,rep_primary_total,dem_primary_total,rep_primary_share,rep_general_share,primary_total_votes,general_total_votes
AL,Etowah,35528,11567,17410.0,6081.0,0.7411349027287046,0.754390062639346,23491.0,47095
AL,Fayette,7300,1395,4635.0,790.0,0.8543778801843318,0.8395629672225416,5425.0,8695
AL,Franklin,10376,2086,5686.0,1119.0,0.8355620867009552,0.8326111378590917,6805.0,12462
AL,Geneva,10848,1595,6287.0,825.0,0.8839988751406074,0.8718154785823354,7112.0,12443
AL,Greene,875,3884,428.0,2548.0,0.14381720430107528,0.1838621559151082,2976.0,4759
AL,Hale,3192,4663,1480.0,2593.0,0.36336852442916767,0.4063653723742839,4073.0,7855
AL,Henry,6607,2606,3621.0,1387.0,0.7230431309904153,0.7171388255725605,5008.0,9213
AL,Houston,32618,12917,18783.0,5691.0,0.7674675165481736,0.7163280992643022,24474.0,45535
AL,Jackson,19670,3717,10411.0,1893.0,0.8461475942782835,0.8410655492367555,12304.0,23387
AL,Jefferson,138843,181688,69344.0,102279.0,0.40404840843010553,0.43316559084768713,171623.0,320531
AL,Lamar,6174,978,3207.0,532.0,0.8577159668360524,0.863255033557047,3739.0,7152
AL,Lauderdale,31721,11915,16657.0,6573.0,0.7170469220835127,0.7269456412136768,23230.0,43636
AL,Lawrence,12322,3562,6056.0,2084.0,0.743980343980344,0.7757491815663561,8140.0,15884
AL,Lee,42221,27860,15049.0,12606.0,0.5441692279877056,0.6024600105592101,27655.0,70081
AL,Limestone,34640,13672,16344.0,6856.0,0.7044827586206897,0.7170061268421924,23200.0,48312
AL,Lowndes,1836,4972,668.0,3771.0,0.1504843433205677,0.2696827262044653,4439.0,6808
AL,Macon,1541,7108,524.0,4692.0,0.1004601226993865,0.17817088680772344,5216.0,8649
AL,Madison,102780,87286,51293.0,45272.0,0.5311758918862942,0.5407595256384624,96565.0,190066
AL,Marengo,5343,5488,2813.0,3467.0,0.44792993630573247,0.49330625057704736,6280.0,10831
AL,Marion,12205,1463,6504.0,708.0,0.9018302828618968,0.892961662276851,7212.0,13668
AL,Marshall,33191,5943,16398.0,3024.0,0.8443002780352178,0.8481371697245362,19422.0,39134
AL,Mobile,101243,79474,49437.0,40817.0,0.5477541161610566,0.5602295301493495,90254.0,180717
AL,Monroe,6147,4455,3702.0,2499.0,0.5970004837929366,0.5797962648556876,6201.0,10602
AL,Montgomery,33311,64529,18423.0,34948.0,0.3451874613554177,0.34046402289452166,53371.0,97840
AL,Morgan,39664,13234,22164.0,6692.0,0.7680898253396174,0.7498204090891906,28856.0,52898
AL,Perry,1339,3860,624.0,2994.0,0.1724709784411277,0.2575495287555299,3618.0,5199
AL,Pickens,5594,4022,3032.0,2188.0,0.5808429118773947,0.581738768718802,5220.0,9616
AL,Pike,8042,5636,4225.0,2631.0,0.6162485414235706,0.5879514548910659,6856.0,13678
AL,Randolph,8559,2203,4960.0,1058.0,0.8241940844134263,0.7952982716967106,6018.0,10762
AL,Russell,9864,11228,3147.0,4635.0,0.4043947571318427,0.46766546557936656,7782.0,21092
AL,Shelby,79700,33268,40582.0,16864.0,0.706437349858998,0.7055095248211883,57446.0,112968
AL,Stclair,36166,7744,17606.0,3978.0,0.8156968124536694,0.8236392621270782,21584.0,43910
AL,Talladega,22235,13138,11740.0,6707.0,0.6364178457201713,0.6285867752240409,18447.0,35373
AL,Tallapoosa,14963,5859,8035.0,2708.0,0.7479288839244159,0.7186149265200269,10743.0,20822
AL,Tuscaloosa,51117,37765,23662.0,19723.0,0.5453958741500519,0.5751108210886343,43385.0,88882
AL,Walker,26002,4834,15935.0,2452.0,0.8666449121662044,0.8432351796601375,18387.0,30836
AL,Washington,6564,2258,2672.0,2218.0,0.5464212678936605,0.7440489684878713,4890.0,8822
AL,Wilcox,1833,4048,712.0,3373.0,0.17429620563035494,0.3116816867879612,4085.0,5881
AL,Winston,10195,974,5503.0,510.0,0.9151837685015799,0.9127943414808846,6013.0,11169
AR,Arkansas,4304,1818,670.0,507.0,0.5692438402718777,0.7030382228030055,1177.0,6122
AR,Ashley,5548,2125,1251.0,680.0,0.6478508544795443,0.7230548677179721,1931.0,7673
AR,Baxter,15836,4635,2611.0,1145.0,0.6951544195953142,0.7735821405891261,3756.0,20471
AR,Benton,73965,42249,12237.0,10166.0,0.5462214881935455,0.6364551603077082,22403.0,116214
AR,Boone,13652,3064,1909.0,924.0,0.6738439816448994,0.8167025604211534,2833.0,16716
AR,Bradley,2335,1214,615.0,433.0,0.5868320610687023,0.6579318117779657,1048.0,3549
AR,Calhoun,1636,479,234.0,184.0,0.5598086124401914,0.7735224586288416,418.0,2115
AR,Carroll,7424,4023,1297.0,1176.0,0.5244642135058634,0.6485542063422731,2473.0,11447
AR,Chicot,1752,2260,334.0,944.0,0.26134585289514867,0.43668993020937186,1278.0,4012
AR,Clark,4616,3438,882.0,1151.0,0.4338416133792425,0.5731313632977403,2033.0,8054
AR,Clay,4086,962,754.0,440.0,0.6314907872696818,0.8094294770206022,1194.0,5048
AR,Cleburne,10328,1988,47.0,17.0,0.734375,0.8385839558298148,64.0,12316
AR,Cleveland,2867,651,750.0,284.0,0.7253384912959381,0.8149516770892553,1034.0,3518
AR,Columbia,5500,2814,808.0,620.0,0.5658263305322129,0.6615347606446957,1428.0,8314
AR,Conway,5694,2615,1224.0,1253.0,0.494146144529673,0.6852810205800939,2477.0,8309
AR,Craighead,25558,11921,4946.0,2671.0,0.649337009321255,0.6819285466527922,7617.0,37479
AR,Crawford,18607,4959,3862.0,1625.0,0.7038454528886459,0.7895697190868199,5487.0,23566
AR,Crittenden,7333,8514,722.0,2108.0,0.25512367491166077,0.4627374266422667,2830.0,15847
AR,Cross,4946,1772,720.0,365.0,0.663594470046083,0.7362310211372433,1085.0,6718
AR,Dallas,1573,963,317.0,427.0,0.4260752688172043,0.6202681388012619,744.0,2536
AR,Desha,1921,2016,464.0,766.0,0.3772357723577236,0.4879349758699517,1230.0,3937
AR,Drew,4349,2426,952.0,815.0,0.5387662705149971,0.6419188191881919,1767.0,6775
AR,Faulkner,34421,18347,4814.0,4669.0,0.5076452599388379,0.6523082171012735,9483.0,52768
AR,Franklin,5677,1300,1205.0,507.0,0.7038551401869159,0.8136734986383832,1712.0,6977
AR,Fulton,3961,1035,601.0,493.0,0.5493601462522852,0.7928342674139311,1094.0,4996
AR,Garland,29069,14045,5023.0,3663.0,0.5782868984572875,0.6742357470891126,8686.0,43114
AR,Grant,6794,1268,1408.0,515.0,0.7321892875715028,0.8427189283056313,1923.0,8062
AR,Greene,12670,3058,2189.0,928.0,0.7022778312479949,0.8055696846388606,3117.0,15728
AR,Hempstead,4470,2138,1121.0,665.0,0.6276595744680851,0.676452784503632,1786.0,6608
AR,Hot Spring,9202,3082,2046.0,941.0,0.6849681955138935,0.74910452621296,2987.0,12284
AR,Howard,3367,1340,5.0,5.0,0.5,0.7153176120671341,10.0,4707
AR,Independence,11250,2806,1244.0,827.0,0.6006760019314341,0.8003699487763233,2071.0,14056
AR,Izard,4631,1021,800.0,371.0,0.6831767719897524,0.8193559801840057,1171.0,5652
AR,Jackson,3593,1365,692.0,492.0,0.5844594594594594,0.7246873739411053,1184.0,4958
AR,Jefferson,9521,14981,1920.0,5864.0,0.24665981500513876,0.38858052403885396,7784.0,24502
AR,Johnson,6938,2283,1352.0,904.0,0.599290780141844,0.7524129703936666,2256.0,9221
AR,Lafayette,1757,839,263.0,200.0,0.5680345572354212,0.6768104776579353,463.0,2596
AR,Lawrence,4569,1080,961.0,566.0,0.6293385723641126,0.8088157195963888,1527.0,5649
AR,Lee,1286,1423,158.0,451.0,0.2594417077175698,0.47471391657438167,609.0,2709
AR,Lincoln,2729,1032,17.0,13.0,0.5666666666666667,0.7256048923158734,30.0,3761
AR,Little River,3715,1226,876.0,481.0,0.6455416359616801,0.7518720906699049,1357.0,4941
AR,Logan,6441,1544,1598.0,626.0,0.7185251798561151,0.8066374452097683,2224.0,7985
AR,Lonoke,22884,6686,2726.0,1652.0,0.6226587482868889,0.7738924585728779,4378.0,29570
AR,Madison,5658,1563,1087.0,644.0,0.6279607163489312,0.7835479850436228,1731.0,7221
AR,Marion,5783,1531,930.0,455.0,0.6714801444043321,0.7906754170084769,1385.0,7314
AR,Miller,11920,4245,2997.0,1098.0,0.7318681318681318,0.737395607794618,4095.0,16165
AR,Mississippi,7296,4558,1265.0,993.0,0.5602302922940655,0.615488442719757,2258.0,11854
AR,Monroe,1545,1147,329.0,597.0,0.35529157667386607,0.5739227340267459,926.0,2692
AR,Montgomery,3046,731,693.0,289.0,0.7057026476578412,0.8064601535610273,982.0,3777
AR,Nevada,2133,1076,346.0,425.0,0.4487678339818418,0.66469305079464,771.0,3209
AR,Newton,3192,709,473.0,328.0,0.5905118601747815,0.8182517303255575,801.0,3901
AR,Ouachita,5294,3995,708.0,1054.0,0.4018161180476731,0.5699214124232964,1762.0,9289
AR,Perry,3479,1012,679.0,464.0,0.5940507436570429,0.7746604319750612,1143.0,4491
AR,Phillips,2417,3623,419.0,1074.0,0.28064300066979236,0.40016556291390726,1493.0,6040
AR,Pike,3519,644,529.0,226.0,0.7006622516556291,0.8453038674033149,755.0,4163
AR,Poinsett,5918,1424,1314.0,664.0,0.6643073811931244,0.8060473985290112,1978.0,7342
AR,Polk,7035,1246,1576.0,381.0,0.805314256515074,0.849535080304311,1957.0,8281
AR,Pope,18081,5772,3256.0,1464.0,0.6898305084745763,0.7580178593887561,4720.0,23853
AR,Prairie,2786,654,538.0,264.0,0.6708229426433915,0.8098837209302325,802.0,3440
AR,Pulaski,63687,101947,12647.0,36265.0,0.25856640497219496,0.38450438919545504,48912.0,165634
AR,Randolph,5355,1215,749.0,470.0,0.6144380639868745,0.815068493150685,1219.0,6570
AR,Saline,39556,16060,7117.0,4397.0,0.6181170748653813,0.7112341772151899,11514.0,55616
AR,Scott,2962,483,888.0,233.0,0.792149866190901,0.8597968069666183,1121.0,3445
AR,Searcy,3365,588,597.0,193.0,0.7556962025316456,0.8512522135087276,790.0,3953
AR,Sebastian,31198,14487,6748.0,4350.0,0.608037484231393,0.6828937287950093,11098.0,45685
AR,Sevier,3884,1116,716.0,408.0,0.6370106761565836,0.7768,1124.0,5000
AR,Sharp,5938,1398,1223.0,545.0,0.6917420814479638,0.809432933478735,1768.0,7336
AR,St Francis,3242,3604,4.0,108.0,0.03571428571428571,0.47356120362255333,112.0,6846
AR,Stone,4616,1180,1116.0,567.0,0.6631016042780749,0.7964113181504486,1683.0,5796
AR,Union,10478,5584,1765.0,1595.0,0.5252976190476191,0.652347154775246,3360.0,16062
AR,Van Buren,6034,1593,1004.0,551.0,0.6456591639871383,0.7911367510161269,1555.0,7627
AR,Washington,47504,43824,9637.0,15439.0,0.384311692454937,0.5201471618780659,25076.0,91328
AR,White,24182,5978,4958.0,2140.0,0.6985066215835447,0.801790450928382,7098.0,30160
AR,Woodruff,1543,856,271.0,516.0,0.3443456162642948,0.6431846602751147,787.0,2399
AR,Yell,5226,1284,886.0,590.0,0.6002710027100271,0.8027649769585253,1476.0,6510
CO,Adams,95657,134202,42034.0,66153.0,0.3885309695249891,0.4161551211829861,108187.0,229859
CO,Alamosa,3813,3759,1905.0,2169.0,0.46759941089838,0.5035657686212361,4074.0,7572
CO,Arapahoe,127323,213607,62022.0,105343.0,0.370579272846772,0.3734578945824656,167365.0,340930
CO,Archuleta,5189,3738,2712.0,1889.0,0.5894370788958923,0.5812703035734289,4601.0,8927
CO,Baca,1867,317,1153.0,239.0,0.8283045977011494,0.8548534798534798,1392.0,2184
CO,Bent,1503,732,861.0,450.0,0.6567505720823799,0.6724832214765101,1311.0,2235
CO,Boulder,42501,159089,21518.0,99893.0,0.17723270543855169,0.21082891016419467,121411.0,201590
CO,Broomfield,16295,29077,8225.0,16050.0,0.3388259526261586,0.3591422022392665,24275.0,45372
CO,Chaffee,6222,7160,3635.0,4212.0,0.4632343570791385,0.4649529218353011,7847.0,13382
CO,Cheyenne,993,131,656.0,83.0,0.8876860622462788,0.8834519572953736,739.0,1124
CO,Clear Creek,2754,3604,1353.0,1975.0,0.4065504807692308,0.43315508021390375,3328.0,6358
CO,Conejos,2286,1959,1106.0,1285.0,0.4625679631953158,0.5385159010600706,2391.0,4245
CO,Costilla,741,1311,243.0,797.0,0.23365384615384616,0.3611111111111111,1040.0,2052
CO,Crowley,1271,437,802.0,273.0,0.746046511627907,0.7441451990632318,1075.0,1708
CO,Custer,2474,1112,1615.0,531.0,0.7525629077353215,0.6899051868377022,2146.0,3586
CO,Delta,13081,5887,7496.0,3449.0,0.684878940155322,0.6896351750316322,10945.0,18968
CO,Denver,71618,313293,30059.0,179423.0,0.14349204227570866,0.18606379136995305,209482.0,384911
CO,Dolores,1089,341,651.0,179.0,0.7843373493975904,0.7615384615384615,830.0,1430
CO,Douglas,121270,104653,58600.0,48701.0,0.546127249513052,0.5367758041456603,107301.0,225923
CO,Eagle,9892,18588,4093.0,9285.0,0.30595006727463,0.3473314606741573,13378.0,28480
CO,El Paso,202828,161941,108828.0,77432.0,0.5842800386556426,0.5560450586535588,186260.0,364769
CO,Elbert,14027,4490,7737.0,2222.0,0.7768852294407069,0.7575201166495653,9959.0,18517
CO,Fremont,17517,7369,9544.0,4041.0,0.7025395656974605,0.7038897372016395,13585.0,24886
CO,Garfield,14717,15427,7287.0,8112.0,0.47321254626923825,0.48822319532908703,15399.0,30144
CO,Gilpin,1833,2223,796.0,1297.0,0.38031533683707597,0.4519230769230769,2093.0,4056
CO,Grand,4883,4710,2719.0,2314.0,0.5402344526127558,0.5090169915563432,5033.0,9593
CO,Gunnison,3735,7132,1823.0,3839.0,0.32197103496997526,0.3437011134627772,5662.0,10867
CO,Hinsdale,353,255,246.0,109.0,0.6929577464788732,0.5805921052631579,355.0,608
CO,Huerfano,2203,2076,1187.0,1350.0,0.46787544343713044,0.5148399158681936,2537.0,4279
CO,Jackson,681,175,485.0,83.0,0.8538732394366197,0.7955607476635514,568.0,856
CO,Jefferson,148417,218396,77222.0,119616.0,0.3923124599924811,0.40461215932914046,196838.0,366813
CO,Kiowa,795,98,533.0,70.0,0.8839137645107794,0.8902575587905935,603.0,893
CO,Kit Carson,3144,662,2045.0,367.0,0.8478441127694859,0.8260641093011035,2412.0,3806
CO,La Plata,14233,20548,7138.0,10963.0,0.39434285398596763,0.4092176763175297,18101.0,34781
CO,Lake,1497,2303,515.0,1332.0,0.27883053600433133,0.39394736842105266,1847.0,3800
CO,Larimer,91489,126120,45575.0,67779.0,0.4020590362933818,0.42042838301724655,113354.0,217609
CO,Las Animas,4284,3497,1964.0,2234.0,0.46784182944259173,0.5505719059246883,4198.0,7781
CO,Lincoln,2135,470,1369.0,261.0,0.839877300613497,0.8195777351247601,1630.0,2605
CO,Logan,8087,2218,4996.0,1283.0,0.7956681000159261,0.7847646773410966,6279.0,10305
CO,Mesa,56894,31536,28952.0,16070.0,0.6430633912309538,0.6433789437973538,45022.0,88430
CO,Mineral,427,317,252.0,198.0,0.56,0.5739247311827957,450.0,744
CO,Moffat,5670,1203,3118.0,560.0,0.8477433387710712,0.8249672632038412,3678.0,6873
CO,Montezuma,9306,5836,5300.0,2951.0,0.6423463822566962,0.6145819574692907,8251.0,15142
CO,Montrose,16770,7687,9506.0,3971.0,0.705349855309045,0.6856932575540745,13477.0,24457
CO,Morgan,9593,3876,4974.0,1785.0,0.735907678650688,0.7122280792931918,6759.0,13469
CO,Otero,5756,3605,3286.0,1996.0,0.6221128360469519,0.6148915714133105,5282.0,9361
CO,Ouray,1577,2365,932.0,1366.0,0.40557006092254133,0.40005073566717403,2298.0,3942
CO,Park,6991,4903,3719.0,2547.0,0.5935205872965209,0.5877753489154195,6266.0,11894
CO,Phillips,1958,486,1204.0,269.0,0.8173794976238968,0.8011456628477905,1473.0,2444
CO,Pitkin,2780,8989,1001.0,4935.0,0.16863207547169812,0.2362137819695811,5936.0,11769
CO,Prowers,4008,1458,2434.0,751.0,0.7642072213500785,0.7332601536772777,3185.0,5466
CO,Pueblo,42252,43772,19393.0,24927.0,0.4375676895306859,0.49116525620756996,44320.0,86024
CO,Rio Blanco,3061,561,2054.0,265.0,0.8857266062958171,0.8451131971286582,2319.0,3622
CO,Rio Grande,3660,2495,2099.0,1287.0,0.6199054932073242,0.59463850528026,3386.0,6155
CO,Routt,5925,10582,2722.0,5537.0,0.32957985228235864,0.35893863209547466,8259.0,16507
CO,Saguache,1413,1884,691.0,1188.0,0.3677488025545503,0.42857142857142855,1879.0,3297
CO,San Juan,202,342,86.0,200.0,0.3006993006993007,0.3713235294117647,286.0,544
CO,San Miguel,1136,3924,508.0,2269.0,0.1829312207418077,0.22450592885375495,2777.0,5060
CO,Sedgwick,1121,301,721.0,180.0,0.8002219755826859,0.7883263009845288,901.0,1422
CO,Summit,5322,12631,2207.0,6110.0,0.26536010580738245,0.29644070628864255,8317.0,17953
CO,Teller,11241,5278,6093.0,2673.0,0.6950718685831622,0.6804891337248018,8766.0,16519
CO,Washington,2595,369,1706.0,186.0,0.9016913319238901,0.8755060728744939,1892.0,2964
CO,Weld,96145,66060,43460.0,30348.0,0.588825059614134,0.5927375851545883,73808.0,162205
CO,Yuma,4107,785,2457.0,476.0,0.837708830548926,0.8395339329517579,2933.0,4892
CT,Andover,998,1058,141.0,274.0,0.3397590361445783,0.48540856031128404,415.0,2056
CT,Ansonia,3797,4521,323.0,994.0,0.24525436598329536,0.4564799230584275,1317.0,8318
CT,Ashford,1160,1330,181.0,434.0,0.2943089430894309,0.46586345381526106,615.0,2490
CT,Avon,4469,7299,808.0,1833.0,0.30594471790988265,0.3797586675730795,2641.0,11768
CT,Barkhamsted,1228,1154,189.0,266.0,0.4153846153846154,0.5155331654072208,455.0,2382
CT,Beacon Falls,2191,1543,226.0,397.0,0.36276083467094705,0.5867702196036422,623.0,3734
CT,Berlin,6687,6008,1296.0,1631.0,0.4427741715066621,0.5267428121307601,2927.0,12695
CT,Bethany,1718,1912,248.0,610.0,0.289044289044289,0.4732782369146005,858.0,3630
CT,Bethel,4734,6270,887.0,1513.0,0.3695833333333333,0.4302071973827699,2400.0,11004
CT,Bethlehem,1393,937,168.0,258.0,0.39436619718309857,0.5978540772532189,426.0,2330
CT,Bloomfield,1698,11007,309.0,4381.0,0.06588486140724947,0.13364817001180637,4690.0,12705
CT,Bolton,1482,1727,265.0,500.0,0.3464052287581699,0.4618261140542225,765.0,3209
CT,Bozrah,817,703,97.0,193.0,0.33448275862068966,0.5375,290.0,1520
CT,Branford,7098,10562,741.0,2831.0,0.2074468085106383,0.401925254813137,3572.0,17660
CT,Bridgeport,8269,33515,579.0,9880.0,0.05535902093890429,0.19789871721233007,10459.0,41784
CT,Bridgewater,549,667,88.0,190.0,0.31654676258992803,0.45148026315789475,278.0,1216
CT,Bristol,13834,15462,1541.0,3737.0,0.29196665403561955,0.4722146368104861,5278.0,29296
CT,Brookfield,5226,5426,680.0,1065.0,0.38968481375358166,0.49061209162598574,1745.0,10652
CT,Brooklyn,2262,1876,276.0,447.0,0.3817427385892116,0.5466408893185114,723.0,4138
CT,Burlington,3034,3099,396.0,704.0,0.36,0.494700798956465,1100.0,6133
CT,Canaan,209,437,40.0,151.0,0.2094240837696335,0.3235294117647059,191.0,646
CT,Canterbury,1755,1182,231.0,263.0,0.4676113360323887,0.5975485188968335,494.0,2937
CT,Canton,2663,3878,444.0,939.0,0.3210412147505423,0.40712429292157165,1383.0,6541
CT,Chaplin,662,598,112.0,162.0,0.40875912408759124,0.5253968253968254,274.0,1260
CT,Cheshire,7349,9745,983.0,2369.0,0.2932577565632458,0.4299169299169299,3352.0,17094
CT,Chester,853,1701,140.0,609.0,0.18691588785046728,0.33398590446358656,749.0,2554
CT,Clinton,3312,4368,579.0,1182.0,0.3287904599659284,0.43125,1761.0,7680
CT,Colchester,4243,5216,586.0,1303.0,0.31021704605611433,0.44856750185008987,1889.0,9459
CT,Colebrook,563,403,83.0,107.0,0.4368421052631579,0.582815734989648,190.0,966
CT,Columbia,1600,1888,215.0,519.0,0.29291553133514986,0.45871559633027525,734.0,3488
CT,Cornwall,250,760,51.0,317.0,0.13858695652173914,0.24752475247524752,368.0,1010
CT,Coventry,3545,4011,446.0,997.0,0.3090783090783091,0.46916357861302277,1443.0,7556
CT,Cromwell,3749,4872,426.0,1167.0,0.2674199623352166,0.43486834473958935,1593.0,8621
CT,Danbury,12788,18869,1372.0,3427.0,0.2858928943529902,0.40395489149319264,4799.0,31657
CT,Darien,4921,7876,839.0,1313.0,0.3898698884758364,0.3845432523247636,2152.0,12797
CT,Deep River,1076,1785,126.0,486.0,0.20588235294117646,0.376092275428172,612.0,2861
CT,Derby,2749,2963,244.0,857.0,0.22161671207992734,0.48126750700280113,1101.0,5712
CT,Durham,2330,2363,342.0,587.0,0.3681377825618945,0.4964841252929896,929.0,4693
CT,East Granby,1405,1789,204.0,427.0,0.3232963549920761,0.4398872886662492,631.0,3194
CT,East Haddam,2731,2980,463.0,834.0,0.35697764070932925,0.47819996497986345,1297.0,5711
CT,East Hampton,3746,4051,382.0,951.0,0.2865716429107277,0.4804411953315378,1333.0,7797
CT,East Hartford,5524,14787,537.0,3201.0,0.14365971107544143,0.2719708532322387,3738.0,20311
CT,East Haven,7572,6757,589.0,1295.0,0.31263269639065816,0.5284388303440575,1884.0,14329
CT,East Lyme,4285,7290,661.0,1918.0,0.2563008918185343,0.3701943844492441,2579.0,11575
CT,East Windsor,2541,3008,326.0,697.0,0.31867057673509286,0.4579203460082898,1023.0,5549
CT,Eastford,572,464,103.0,118.0,0.4660633484162896,0.5521235521235521,221.0,1036
CT,Easton,2178,2777,334.0,683.0,0.32841691248770893,0.43955600403632694,1017.0,4955
CT,Ellington,4515,4787,659.0,1006.0,0.39579579579579577,0.4853794882820899,1665.0,9302
CT,Enfield,9298,11263,1199.0,2659.0,0.3107827890098497,0.4522153591751374,3858.0,20561
CT,Essex,1635,3011,339.0,954.0,0.26218097447795824,0.3519156263452432,1293.0,4646
CT,Fairfield,12052,22861,1614.0,4832.0,0.25038783741855414,0.345200928021081,6446.0,34913
CT,Farmington,6160,9616,942.0,2296.0,0.2909203211859172,0.39046653144016225,3238.0,15776
CT,Franklin,674,553,74.0,109.0,0.40437158469945356,0.5493072534637327,183.0,1227
CT,Glastonbury,7998,13990,1270.0,3536.0,0.2642530170620058,0.3637438602874295,4806.0,21988
CT,Goshen,1161,902,183.0,251.0,0.4216589861751152,0.5627726611730489,434.0,2063
CT,Granby,3166,4029,610.0,1081.0,0.3607332939089296,0.44002779708130646,1691.0,7195
CT,Greenwich,13269,22243,1977.0,3954.0,0.3333333333333333,0.37364834422167154,5931.0,35512
CT,Griswold,3257,2565,339.0,825.0,0.2912371134020619,0.5594297492270698,1164.0,5822
CT,Groton,6272,10699,876.0,2718.0,0.24373956594323873,0.36957162217901124,3594.0,16971
CT,Guilford,5050,9616,686.0,2966.0,0.18784227820372398,0.34433383335606166,3652.0,14666
CT,Haddam,2693,2728,441.0,791.0,0.35795454545454547,0.4967718133185759,1232.0,5421
CT,Hamden,7139,21652,1045.0,8023.0,0.11524040582267314,0.2479594317668716,9068.0,28791
CT,Hampton,551,572,63.0,184.0,0.2550607287449393,0.4906500445235975,247.0,1123
CT,Hartford,4116,28301,180.0,3439.0,0.04973749654600718,0.12697041675664003,3619.0,32417
CT,Hartland,818,457,135.0,123.0,0.5232558139534884,0.6415686274509804,258.0,1275
CT,Harwinton,2229,1397,267.0,355.0,0.4292604501607717,0.614726971869829,622.0,3626
CT,Hebron,2731,3388,378.0,787.0,0.3244635193133047,0.44631475731328646,1165.0,6119
CT,Kent,568,1277,115.0,473.0,0.195578231292517,0.30785907859078593,588.0,1845
CT,Killingly,4678,3402,356.0,734.0,0.326605504587156,0.5789603960396039,1090.0,8080
CT,Killingworth,1979,2343,331.0,665.0,0.33232931726907633,0.45788986580286906,996.0,4322
CT,Lebanon,2268,2052,321.0,506.0,0.38814993954050786,0.525,827.0,4320
CT,Ledyard,3664,4534,566.0,1088.0,0.3422007255139057,0.44693827762868993,1654.0,8198
CT,Lisbon,1331,1099,169.0,305.0,0.35654008438818563,0.5477366255144033,474.0,2430
CT,Litchfield,2555,2673,360.0,723.0,0.33240997229916897,0.4887146136189747,1083.0,5228
CT,Lyme,576,1165,145.0,361.0,0.2865612648221344,0.3308443423319931,506.0,1741
CT,Madison,4638,7625,902.0,1972.0,0.313848295059151,0.3782108782516513,2874.0,12263
CT,Manchester,8530,19455,1248.0,4927.0,0.20210526315789473,0.30480614614972307,6175.0,27985
CT,Mansfield,1708,5608,245.0,1802.0,0.11968734733756717,0.2334609075997813,2047.0,7316
CT,Marlborough,1861,2119,245.0,558.0,0.30510585305105853,0.46758793969849244,803.0,3980
CT,Meriden,9981,14955,779.0,2957.0,0.2085117773019272,0.40026467757459094,3736.0,24936
CT,Middlebury,2741,2259,389.0,456.0,0.4603550295857988,0.5482,845.0,5000
CT,Middlefield,1356,1442,279.0,392.0,0.4157973174366617,0.48463187991422446,671.0,2798
