county,precinct,office,district,party,candidate,votes
Davis,CF08:I-N-,President,,Republican,DONALD J. TRUMP,125
Davis,CF09:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF09:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CF09:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF09:I-N-,President,,Democrat,PETE BUTTIGIEG,8
Davis,CF09:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF09:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,13
Davis,CF09:I-N-,President,,Democrat,JOSEPH R. BIDEN,16
Davis,CF09:I-N-,President,,Democrat,BERNIE SANDERS,24
Davis,CF09:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF09:I-N-,President,,Democrat,ELIZABETH WARREN,6
Davis,CF09:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF09:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CF09:I-N-,President,,Democrat,AMY KLOBUCHAR,3
Davis,CF09:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF09:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF09:I-N-,President,,Republican,ROBERT ARDINI,1
Davis,CF09:I-N-,President,,Republican,MATTHEW JOHN MATERN,2
Davis,CF09:I-N-,President,,Republican,BOB ELY,1
Davis,CF09:I-N-,President,,Republican,JOE WALSH,1
Davis,CF09:I-N-,President,,Republican,BILL WELD,6
Davis,CF09:I-N-,President,,Republican,DONALD J. TRUMP,98
Davis,CF10,President,,Democrat,JULIÁN CASTRO,0
Davis,CF10,President,,Democrat,ANDREW YANG,2
Davis,CF10,President,,Democrat,CORY BOOKER,0
Davis,CF10,President,,Democrat,PETE BUTTIGIEG,9
Davis,CF10,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF10,President,,Democrat,MICHAEL R. BLOOMBERG,22
Davis,CF10,President,,Democrat,JOSEPH R. BIDEN,25
Davis,CF10,President,,Democrat,BERNIE SANDERS,31
Davis,CF10,President,,Democrat,TOM STEYER,1
Davis,CF10,President,,Democrat,ELIZABETH WARREN,16
Davis,CF10,President,,Democrat,MARIANNE WILLIAMSON,1
Davis,CF10,President,,Democrat,TULSI GABBARD,2
Davis,CF10,President,,Democrat,AMY KLOBUCHAR,5
Davis,CF10,President,,Democrat,DEVAL PATRICK,0
Davis,CF10,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF10,President,,Republican,ROBERT ARDINI,5
Davis,CF10,President,,Republican,MATTHEW JOHN MATERN,7
Davis,CF10,President,,Republican,BOB ELY,1
Davis,CF10,President,,Republican,JOE WALSH,3
Davis,CF10,President,,Republican,BILL WELD,10
Davis,CF10,President,,Republican,DONALD J. TRUMP,138
Davis,CF11:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF11:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CF11:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF11:I-N-,President,,Democrat,PETE BUTTIGIEG,6
Davis,CF11:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF11:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,16
Davis,CF11:I-N-,President,,Democrat,JOSEPH R. BIDEN,16
Davis,CF11:I-N-,President,,Democrat,BERNIE SANDERS,29
Davis,CF11:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF11:I-N-,President,,Democrat,ELIZABETH WARREN,12
Davis,CF11:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF11:I-N-,President,,Democrat,TULSI GABBARD,1
Davis,CF11:I-N-,President,,Democrat,AMY KLOBUCHAR,4
Davis,CF11:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF11:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF11:I-N-,President,,Republican,ROBERT ARDINI,6
Davis,CF11:I-N-,President,,Republican,MATTHEW JOHN MATERN,3
Davis,CF11:I-N-,President,,Republican,BOB ELY,0
Davis,CF11:I-N-,President,,Republican,JOE WALSH,2
Davis,CF11:I-N-,President,,Republican,BILL WELD,8
Davis,CF11:I-N-,President,,Republican,DONALD J. TRUMP,174
Davis,CF12:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF12:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CF12:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF12:I-N-,President,,Democrat,PETE BUTTIGIEG,10
Davis,CF12:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF12:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,22
Davis,CF12:I-N-,President,,Democrat,JOSEPH R. BIDEN,13
Davis,CF12:I-N-,President,,Democrat,BERNIE SANDERS,63
Davis,CF12:I-N-,President,,Democrat,TOM STEYER,2
Davis,CF12:I-N-,President,,Democrat,ELIZABETH WARREN,17
Davis,CF12:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF12:I-N-,President,,Democrat,TULSI GABBARD,2
Davis,CF12:I-N-,President,,Democrat,AMY KLOBUCHAR,5
Davis,CF12:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF12:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF12:I-N-,President,,Republican,ROBERT ARDINI,1
Davis,CF12:I-N-,President,,Republican,MATTHEW JOHN MATERN,1
Davis,CF12:I-N-,President,,Republican,BOB ELY,0
Davis,CF12:I-N-,President,,Republican,JOE WALSH,5
Davis,CF12:I-N-,President,,Republican,BILL WELD,8
Davis,CF12:I-N-,President,,Republican,DONALD J. TRUMP,106
Davis,CF13:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF13:I-N-,President,,Democrat,ANDREW YANG,1
Davis,CF13:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF13:I-N-,President,,Democrat,PETE BUTTIGIEG,1
Davis,CF13:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF13:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,0
Davis,CF13:I-N-,President,,Democrat,JOSEPH R. BIDEN,0
Davis,CF13:I-N-,President,,Democrat,BERNIE SANDERS,3
Davis,CF13:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF13:I-N-,President,,Democrat,ELIZABETH WARREN,2
Davis,CF13:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF13:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CF13:I-N-,President,,Democrat,AMY KLOBUCHAR,1
Davis,CF13:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF13:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF13:I-N-,President,,Republican,ROBERT ARDINI,0
Davis,CF13:I-N-,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CF13:I-N-,President,,Republican,BOB ELY,0
Davis,CF13:I-N-,President,,Republican,JOE WALSH,0
Davis,CF13:I-N-,President,,Republican,BILL WELD,0
Davis,CF13:I-N-,President,,Republican,DONALD J. TRUMP,7
Davis,CF14:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF14:I-N-,President,,Democrat,ANDREW YANG,1
Davis,CF14:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF14:I-N-,President,,Democrat,PETE BUTTIGIEG,3
Davis,CF14:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF14:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,0
Davis,CF14:I-N-,President,,Democrat,JOSEPH R. BIDEN,0
Davis,CF14:I-N-,President,,Democrat,BERNIE SANDERS,1
Davis,CF14:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF14:I-N-,President,,Democrat,ELIZABETH WARREN,0
Davis,CF14:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF14:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CF14:I-N-,President,,Democrat,AMY KLOBUCHAR,0
Davis,CF14:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF14:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF14:I-N-,President,,Republican,ROBERT ARDINI,0
Davis,CF14:I-N-,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CF14:I-N-,President,,Republican,BOB ELY,0
Davis,CF14:I-N-,President,,Republican,JOE WALSH,0
Davis,CF14:I-N-,President,,Republican,BILL WELD,2
Davis,CF14:I-N-,President,,Republican,DONALD J. TRUMP,7
Davis,CF15:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF15:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CF15:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF15:I-N-,President,,Democrat,PETE BUTTIGIEG,0
Davis,CF15:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF15:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,0
Davis,CF15:I-N-,President,,Democrat,JOSEPH R. BIDEN,1
Davis,CF15:I-N-,President,,Democrat,BERNIE SANDERS,3
Davis,CF15:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF15:I-N-,President,,Democrat,ELIZABETH WARREN,1
Davis,CF15:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF15:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CF15:I-N-,President,,Democrat,AMY KLOBUCHAR,1
Davis,CF15:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF15:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF15:I-N-,President,,Republican,ROBERT ARDINI,0
Davis,CF15:I-N-,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CF15:I-N-,President,,Republican,BOB ELY,0
Davis,CF15:I-N-,President,,Republican,JOE WALSH,0
Davis,CF15:I-N-,President,,Republican,BILL WELD,0
Davis,CF15:I-N-,President,,Republican,DONALD J. TRUMP,6
Davis,CF16:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CF16:I-N-,President,,Democrat,ANDREW YANG,1
Davis,CF16:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF16:I-N-,President,,Democrat,PETE BUTTIGIEG,5
Davis,CF16:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF16:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,7
Davis,CF16:I-N-,President,,Democrat,JOSEPH R. BIDEN,8
Davis,CF16:I-N-,President,,Democrat,BERNIE SANDERS,35
Davis,CF16:I-N-,President,,Democrat,TOM STEYER,0
Davis,CF16:I-N-,President,,Democrat,ELIZABETH WARREN,12
Davis,CF16:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF16:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CF16:I-N-,President,,Democrat,AMY KLOBUCHAR,0
Davis,CF16:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CF16:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF16:I-N-,President,,Republican,ROBERT ARDINI,4
Davis,CF16:I-N-,President,,Republican,MATTHEW JOHN MATERN,1
Davis,CF16:I-N-,President,,Republican,BOB ELY,0
Davis,CF16:I-N-,President,,Republican,JOE WALSH,3
Davis,CF16:I-N-,President,,Republican,BILL WELD,6
Davis,CF16:I-N-,President,,Republican,DONALD J. TRUMP,109
Davis,CF17:I-N-,President,,Democrat,JULIÁN CASTRO,1
Davis,CF17:I-N-,President,,Democrat,ANDREW YANG,3
Davis,CF17:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CF17:I-N-,President,,Democrat,PETE BUTTIGIEG,9
Davis,CF17:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CF17:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,7
Davis,CF17:I-N-,President,,Democrat,JOSEPH R. BIDEN,11
Davis,CF17:I-N-,President,,Democrat,BERNIE SANDERS,49
Davis,CF17:I-N-,President,,Democrat,TOM STEYER,1
Davis,CF17:I-N-,President,,Democrat,ELIZABETH WARREN,7
Davis,CF17:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CF17:I-N-,President,,Democrat,TULSI GABBARD,1
Davis,CF17:I-N-,President,,Democrat,AMY KLOBUCHAR,2
Davis,CF17:I-N-,President,,Democrat,DEVAL PATRICK,1
Davis,CF17:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CF17:I-N-,President,,Republican,ROBERT ARDINI,2
Davis,CF17:I-N-,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CF17:I-N-,President,,Republican,BOB ELY,1
Davis,CF17:I-N-,President,,Republican,JOE WALSH,2
Davis,CF17:I-N-,President,,Republican,BILL WELD,2
Davis,CF17:I-N-,President,,Republican,DONALD J. TRUMP,70
Davis,CL01:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL01:I-N-,President,,Democrat,ANDREW YANG,1
Davis,CL01:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL01:I-N-,President,,Democrat,PETE BUTTIGIEG,11
Davis,CL01:I-N-,President,,Democrat,NATHAN BLOXHAM,2
Davis,CL01:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,24
Davis,CL01:I-N-,President,,Democrat,JOSEPH R. BIDEN,24
Davis,CL01:I-N-,President,,Democrat,BERNIE SANDERS,40
Davis,CL01:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL01:I-N-,President,,Democrat,ELIZABETH WARREN,22
Davis,CL01:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL01:I-N-,President,,Democrat,TULSI GABBARD,2
Davis,CL01:I-N-,President,,Democrat,AMY KLOBUCHAR,2
Davis,CL01:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL01:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL01:I-N-,President,,Republican,ROBERT ARDINI,6
Davis,CL01:I-N-,President,,Republican,MATTHEW JOHN MATERN,6
Davis,CL01:I-N-,President,,Republican,BOB ELY,0
Davis,CL01:I-N-,President,,Republican,JOE WALSH,9
Davis,CL01:I-N-,President,,Republican,BILL WELD,11
Davis,CL01:I-N-,President,,Republican,DONALD J. TRUMP,200
Davis,CL02:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL02:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL02:I-N-,President,,Democrat,CORY BOOKER,1
Davis,CL02:I-N-,President,,Democrat,PETE BUTTIGIEG,10
Davis,CL02:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL02:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,12
Davis,CL02:I-N-,President,,Democrat,JOSEPH R. BIDEN,10
Davis,CL02:I-N-,President,,Democrat,BERNIE SANDERS,26
Davis,CL02:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL02:I-N-,President,,Democrat,ELIZABETH WARREN,11
Davis,CL02:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL02:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL02:I-N-,President,,Democrat,AMY KLOBUCHAR,2
Davis,CL02:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL02:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL02:I-N-,President,,Republican,ROBERT ARDINI,4
Davis,CL02:I-N-,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CL02:I-N-,President,,Republican,BOB ELY,1
Davis,CL02:I-N-,President,,Republican,JOE WALSH,7
Davis,CL02:I-N-,President,,Republican,BILL WELD,7
Davis,CL02:I-N-,President,,Republican,DONALD J. TRUMP,212
Davis,CL03,President,,Democrat,JULIÁN CASTRO,0
Davis,CL03,President,,Democrat,ANDREW YANG,0
Davis,CL03,President,,Democrat,CORY BOOKER,0
Davis,CL03,President,,Democrat,PETE BUTTIGIEG,13
Davis,CL03,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL03,President,,Democrat,MICHAEL R. BLOOMBERG,7
Davis,CL03,President,,Democrat,JOSEPH R. BIDEN,10
Davis,CL03,President,,Democrat,BERNIE SANDERS,30
Davis,CL03,President,,Democrat,TOM STEYER,0
Davis,CL03,President,,Democrat,ELIZABETH WARREN,5
Davis,CL03,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL03,President,,Democrat,TULSI GABBARD,1
Davis,CL03,President,,Democrat,AMY KLOBUCHAR,2
Davis,CL03,President,,Democrat,DEVAL PATRICK,1
Davis,CL03,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL03,President,,Republican,ROBERT ARDINI,2
Davis,CL03,President,,Republican,MATTHEW JOHN MATERN,0
Davis,CL03,President,,Republican,BOB ELY,0
Davis,CL03,President,,Republican,JOE WALSH,5
Davis,CL03,President,,Republican,BILL WELD,9
Davis,CL03,President,,Republican,DONALD J. TRUMP,123
Davis,CL04:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL04:I-N-,President,,Democrat,ANDREW YANG,1
Davis,CL04:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL04:I-N-,President,,Democrat,PETE BUTTIGIEG,9
Davis,CL04:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL04:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,9
Davis,CL04:I-N-,President,,Democrat,JOSEPH R. BIDEN,16
Davis,CL04:I-N-,President,,Democrat,BERNIE SANDERS,31
Davis,CL04:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL04:I-N-,President,,Democrat,ELIZABETH WARREN,10
Davis,CL04:I-N-,President,,Democrat,MARIANNE WILLIAMSON,1
Davis,CL04:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL04:I-N-,President,,Democrat,AMY KLOBUCHAR,0
Davis,CL04:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL04:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL04:I-N-,President,,Republican,ROBERT ARDINI,6
Davis,CL04:I-N-,President,,Republican,MATTHEW JOHN MATERN,1
Davis,CL04:I-N-,President,,Republican,BOB ELY,1
Davis,CL04:I-N-,President,,Republican,JOE WALSH,5
Davis,CL04:I-N-,President,,Republican,BILL WELD,7
Davis,CL04:I-N-,President,,Republican,DONALD J. TRUMP,140
Davis,CL05:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL05:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL05:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL05:I-N-,President,,Democrat,PETE BUTTIGIEG,4
Davis,CL05:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL05:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,6
Davis,CL05:I-N-,President,,Democrat,JOSEPH R. BIDEN,4
Davis,CL05:I-N-,President,,Democrat,BERNIE SANDERS,4
Davis,CL05:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL05:I-N-,President,,Democrat,ELIZABETH WARREN,5
Davis,CL05:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL05:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL05:I-N-,President,,Democrat,AMY KLOBUCHAR,0
Davis,CL05:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL05:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL05:I-N-,President,,Republican,ROBERT ARDINI,4
Davis,CL05:I-N-,President,,Republican,MATTHEW JOHN MATERN,1
Davis,CL05:I-N-,President,,Republican,BOB ELY,0
Davis,CL05:I-N-,President,,Republican,JOE WALSH,3
Davis,CL05:I-N-,President,,Republican,BILL WELD,5
Davis,CL05:I-N-,President,,Republican,DONALD J. TRUMP,76
Davis,CL06:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL06:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL06:I-N-,President,,Democrat,CORY BOOKER,1
Davis,CL06:I-N-,President,,Democrat,PETE BUTTIGIEG,10
Davis,CL06:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL06:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,18
Davis,CL06:I-N-,President,,Democrat,JOSEPH R. BIDEN,19
Davis,CL06:I-N-,President,,Democrat,BERNIE SANDERS,33
Davis,CL06:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL06:I-N-,President,,Democrat,ELIZABETH WARREN,15
Davis,CL06:I-N-,President,,Democrat,MARIANNE WILLIAMSON,1
Davis,CL06:I-N-,President,,Democrat,TULSI GABBARD,2
Davis,CL06:I-N-,President,,Democrat,AMY KLOBUCHAR,6
Davis,CL06:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL06:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL06:I-N-,President,,Republican,ROBERT ARDINI,4
Davis,CL06:I-N-,President,,Republican,MATTHEW JOHN MATERN,2
Davis,CL06:I-N-,President,,Republican,BOB ELY,0
Davis,CL06:I-N-,President,,Republican,JOE WALSH,6
Davis,CL06:I-N-,President,,Republican,BILL WELD,11
Davis,CL06:I-N-,President,,Republican,DONALD J. TRUMP,198
Davis,CL07:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL07:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL07:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL07:I-N-,President,,Democrat,PETE BUTTIGIEG,17
Davis,CL07:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL07:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,18
Davis,CL07:I-N-,President,,Democrat,JOSEPH R. BIDEN,20
Davis,CL07:I-N-,President,,Democrat,BERNIE SANDERS,35
Davis,CL07:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL07:I-N-,President,,Democrat,ELIZABETH WARREN,17
Davis,CL07:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL07:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL07:I-N-,President,,Democrat,AMY KLOBUCHAR,1
Davis,CL07:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL07:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL07:I-N-,President,,Republican,ROBERT ARDINI,3
Davis,CL07:I-N-,President,,Republican,MATTHEW JOHN MATERN,3
Davis,CL07:I-N-,President,,Republican,BOB ELY,1
Davis,CL07:I-N-,President,,Republican,JOE WALSH,10
Davis,CL07:I-N-,President,,Republican,BILL WELD,10
Davis,CL07:I-N-,President,,Republican,DONALD J. TRUMP,178
Davis,CL08:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL08:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL08:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL08:I-N-,President,,Democrat,PETE BUTTIGIEG,9
Davis,CL08:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL08:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,15
Davis,CL08:I-N-,President,,Democrat,JOSEPH R. BIDEN,18
Davis,CL08:I-N-,President,,Democrat,BERNIE SANDERS,24
Davis,CL08:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL08:I-N-,President,,Democrat,ELIZABETH WARREN,7
Davis,CL08:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL08:I-N-,President,,Democrat,TULSI GABBARD,3
Davis,CL08:I-N-,President,,Democrat,AMY KLOBUCHAR,1
Davis,CL08:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL08:I-N-,President,,Democrat,ROQUE DE LA FUENTE,1
Davis,CL08:I-N-,President,,Republican,ROBERT ARDINI,1
Davis,CL08:I-N-,President,,Republican,MATTHEW JOHN MATERN,5
Davis,CL08:I-N-,President,,Republican,BOB ELY,2
Davis,CL08:I-N-,President,,Republican,JOE WALSH,5
Davis,CL08:I-N-,President,,Republican,BILL WELD,5
Davis,CL08:I-N-,President,,Republican,DONALD J. TRUMP,183
Davis,CL09:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL09:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL09:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL09:I-N-,President,,Democrat,PETE BUTTIGIEG,10
Davis,CL09:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL09:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,29
Davis,CL09:I-N-,President,,Democrat,JOSEPH R. BIDEN,22
Davis,CL09:I-N-,President,,Democrat,BERNIE SANDERS,32
Davis,CL09:I-N-,President,,Democrat,TOM STEYER,1
Davis,CL09:I-N-,President,,Democrat,ELIZABETH WARREN,13
Davis,CL09:I-N-,President,,Democrat,MARIANNE WILLIAMSON,1
Davis,CL09:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL09:I-N-,President,,Democrat,AMY KLOBUCHAR,5
Davis,CL09:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL09:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL09:I-N-,President,,Republican,ROBERT ARDINI,6
Davis,CL09:I-N-,President,,Republican,MATTHEW JOHN MATERN,1
Davis,CL09:I-N-,President,,Republican,BOB ELY,0
Davis,CL09:I-N-,President,,Republican,JOE WALSH,7
Davis,CL09:I-N-,President,,Republican,BILL WELD,13
Davis,CL09:I-N-,President,,Republican,DONALD J. TRUMP,162
Davis,CL10:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL10:I-N-,President,,Democrat,ANDREW YANG,0
Davis,CL10:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL10:I-N-,President,,Democrat,PETE BUTTIGIEG,15
Davis,CL10:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL10:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,4
Davis,CL10:I-N-,President,,Democrat,JOSEPH R. BIDEN,5
Davis,CL10:I-N-,President,,Democrat,BERNIE SANDERS,20
Davis,CL10:I-N-,President,,Democrat,TOM STEYER,1
Davis,CL10:I-N-,President,,Democrat,ELIZABETH WARREN,4
Davis,CL10:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL10:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL10:I-N-,President,,Democrat,AMY KLOBUCHAR,1
Davis,CL10:I-N-,President,,Democrat,DEVAL PATRICK,0
Davis,CL10:I-N-,President,,Democrat,ROQUE DE LA FUENTE,0
Davis,CL10:I-N-,President,,Republican,ROBERT ARDINI,1
Davis,CL10:I-N-,President,,Republican,MATTHEW JOHN MATERN,3
Davis,CL10:I-N-,President,,Republican,BOB ELY,0
Davis,CL10:I-N-,President,,Republican,JOE WALSH,0
Davis,CL10:I-N-,President,,Republican,BILL WELD,3
Davis,CL10:I-N-,President,,Republican,DONALD J. TRUMP,42
Davis,CL11:I-N-,President,,Democrat,JULIÁN CASTRO,0
Davis,CL11:I-N-,President,,Democrat,ANDREW YANG,3
Davis,CL11:I-N-,President,,Democrat,CORY BOOKER,0
Davis,CL11:I-N-,President,,Democrat,PETE BUTTIGIEG,16
Davis,CL11:I-N-,President,,Democrat,NATHAN BLOXHAM,0
Davis,CL11:I-N-,President,,Democrat,MICHAEL R. BLOOMBERG,16
Davis,CL11:I-N-,President,,Democrat,JOSEPH R. BIDEN,21
Davis,CL11:I-N-,President,,Democrat,BERNIE SANDERS,33
Davis,CL11:I-N-,President,,Democrat,TOM STEYER,0
Davis,CL11:I-N-,President,,Democrat,ELIZABETH WARREN,16
Davis,CL11:I-N-,President,,Democrat,MARIANNE WILLIAMSON,0
Davis,CL11:I-N-,President,,Democrat,TULSI GABBARD,0
Davis,CL11:I-N-,President,,Democrat,AMY KLOBUCHAR,4
Davis,CL11:I-N-,President,,Democrat,DEVAL PATRICK,0
