county,precinct,office,district,party,candidate,votes
Summit,Francis,President,,Republican,JOE WALSH,3
Summit,Francis,President,,Republican,BILL WELD,6
Summit,Francis,President,,Republican,Withdrawn,5
Summit,Francis,President,,Republican,DONALD J. TRUMP,192
Summit,Highland Estates East,President,,Democrat,JULIÁN CASTRO,0
Summit,Highland Estates East,President,,Democrat,ANDREW YANG,0
Summit,Highland Estates East,President,,Democrat,CORY BOOKER,0
Summit,Highland Estates East,President,,Democrat,PETE BUTTIGIEG,27
Summit,Highland Estates East,President,,Democrat,NATHAN BLOXHAM,0
Summit,Highland Estates East,President,,Democrat,MICHAEL R. BLOOMBERG,25
Summit,Highland Estates East,President,,Democrat,Withdrawn,0
Summit,Highland Estates East,President,,Democrat,JOSEPH R. BIDEN,62
Summit,Highland Estates East,President,,Democrat,BERNIE SANDERS,57
Summit,Highland Estates East,President,,Democrat,TOM STEYER,0
Summit,Highland Estates East,President,,Democrat,ELIZABETH WARREN,56
Summit,Highland Estates East,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Highland Estates East,President,,Democrat,TULSI GABBARD,2
Summit,Highland Estates East,President,,Democrat,AMY KLOBUCHAR,4
Summit,Highland Estates East,President,,Republican,DEVAL PATRICK,0
Summit,Highland Estates East,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Highland Estates East,President,,Republican,ROBERT ARDINI,2
Summit,Highland Estates East,President,,Republican,MATTHEW JOHN MATERN,1
Summit,Highland Estates East,President,,Republican,BOB ELY,0
Summit,Highland Estates East,President,,Republican,JOE WALSH,0
Summit,Highland Estates East,President,,Republican,BILL WELD,6
Summit,Highland Estates East,President,,Republican,Withdrawn,0
Summit,Highland Estates East,President,,Republican,DONALD J. TRUMP,43
Summit,Henefer,President,,Democrat,JULIÁN CASTRO,0
Summit,Henefer,President,,Democrat,ANDREW YANG,0
Summit,Henefer,President,,Democrat,CORY BOOKER,0
Summit,Henefer,President,,Democrat,PETE BUTTIGIEG,7
Summit,Henefer,President,,Democrat,NATHAN BLOXHAM,0
Summit,Henefer,President,,Democrat,MICHAEL R. BLOOMBERG,1
Summit,Henefer,President,,Democrat,Withdrawn,0
Summit,Henefer,President,,Democrat,JOSEPH R. BIDEN,5
Summit,Henefer,President,,Democrat,BERNIE SANDERS,4
Summit,Henefer,President,,Democrat,TOM STEYER,0
Summit,Henefer,President,,Democrat,ELIZABETH WARREN,0
Summit,Henefer,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Henefer,President,,Democrat,TULSI GABBARD,0
Summit,Henefer,President,,Democrat,AMY KLOBUCHAR,1
Summit,Henefer,President,,Republican,DEVAL PATRICK,0
Summit,Henefer,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Henefer,President,,Republican,ROBERT ARDINI,3
Summit,Henefer,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Henefer,President,,Republican,BOB ELY,0
Summit,Henefer,President,,Republican,JOE WALSH,2
Summit,Henefer,President,,Republican,BILL WELD,6
Summit,Henefer,President,,Republican,Withdrawn,1
Summit,Henefer,President,,Republican,DONALD J. TRUMP,148
Summit,Highland Estates West,President,,Democrat,JULIÁN CASTRO,2
Summit,Highland Estates West,President,,Democrat,ANDREW YANG,2
Summit,Highland Estates West,President,,Democrat,CORY BOOKER,0
Summit,Highland Estates West,President,,Democrat,PETE BUTTIGIEG,18
Summit,Highland Estates West,President,,Democrat,NATHAN BLOXHAM,0
Summit,Highland Estates West,President,,Democrat,MICHAEL R. BLOOMBERG,45
Summit,Highland Estates West,President,,Democrat,Withdrawn,0
Summit,Highland Estates West,President,,Democrat,JOSEPH R. BIDEN,49
Summit,Highland Estates West,President,,Democrat,BERNIE SANDERS,41
Summit,Highland Estates West,President,,Democrat,TOM STEYER,0
Summit,Highland Estates West,President,,Democrat,ELIZABETH WARREN,43
Summit,Highland Estates West,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Highland Estates West,President,,Democrat,TULSI GABBARD,3
Summit,Highland Estates West,President,,Democrat,AMY KLOBUCHAR,13
Summit,Highland Estates West,President,,Republican,DEVAL PATRICK,0
Summit,Highland Estates West,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Highland Estates West,President,,Republican,ROBERT ARDINI,0
Summit,Highland Estates West,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Highland Estates West,President,,Republican,BOB ELY,0
Summit,Highland Estates West,President,,Republican,JOE WALSH,2
Summit,Highland Estates West,President,,Republican,BILL WELD,9
Summit,Highland Estates West,President,,Republican,Withdrawn,0
Summit,Highland Estates West,President,,Republican,DONALD J. TRUMP,86
Summit,Hoytsville,President,,Democrat,JULIÁN CASTRO,0
Summit,Hoytsville,President,,Democrat,ANDREW YANG,0
Summit,Hoytsville,President,,Democrat,CORY BOOKER,1
Summit,Hoytsville,President,,Democrat,PETE BUTTIGIEG,8
Summit,Hoytsville,President,,Democrat,NATHAN BLOXHAM,0
Summit,Hoytsville,President,,Democrat,MICHAEL R. BLOOMBERG,14
Summit,Hoytsville,President,,Democrat,Withdrawn,0
Summit,Hoytsville,President,,Democrat,JOSEPH R. BIDEN,11
Summit,Hoytsville,President,,Democrat,BERNIE SANDERS,11
Summit,Hoytsville,President,,Democrat,TOM STEYER,1
Summit,Hoytsville,President,,Democrat,ELIZABETH WARREN,4
Summit,Hoytsville,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Hoytsville,President,,Democrat,TULSI GABBARD,0
Summit,Hoytsville,President,,Democrat,AMY KLOBUCHAR,2
Summit,Hoytsville,President,,Republican,DEVAL PATRICK,0
Summit,Hoytsville,President,,Republican,ROQUE DE LA FUENTE,0
