county,office,district,party,precinct,candidate,votes
Sanpete,President,,Republican,MTP1M,BILL WELD,8
Sanpete,President,,Republican,MTP1M,Withdrawn,0
Sanpete,President,,Republican,MTP1M,DONALD J. TRUMP,327
Sanpete,President,,Republican,MTP1U,ROBERT ARDINI,0
Sanpete,President,,Republican,MTP1U,MATTHEW JOHN MALTERN,3
Sanpete,President,,Republican,MTP1U,BOB ELY,0
Sanpete,President,,Republican,MTP1U,JOE WALSH,0
Sanpete,President,,Republican,MTP1U,BILL WELD,4
Sanpete,President,,Republican,MTP1U,Withdrawn,0
Sanpete,President,,Republican,MTP1U,DONALD J. TRUMP,85
Sanpete,President,,Republican,MTP2M,ROBERT ARDINI,0
Sanpete,President,,Republican,MTP2M,MATTHEW JOHN MALTERN,2
Sanpete,President,,Republican,MTP2M,BOB ELY,0
Sanpete,President,,Republican,MTP2M,JOE WALSH,1
Sanpete,President,,Republican,MTP2M,BILL WELD,8
Sanpete,President,,Republican,MTP2M,Withdrawn,2
Sanpete,President,,Republican,MTP2M,DONALD J. TRUMP,178
Sanpete,President,,Republican,MTP2U,ROBERT ARDINI,0
Sanpete,President,,Republican,MTP2U,MATTHEW JOHN MALTERN,0
Sanpete,President,,Republican,MTP2U,BOB ELY,0
Sanpete,President,,Republican,MTP2U,JOE WALSH,1
Sanpete,President,,Republican,MTP2U,BILL WELD,0
Sanpete,President,,Republican,MTP2U,Withdrawn,0
Sanpete,President,,Republican,MTP2U,DONALD J. TRUMP,56
Sanpete,President,,Republican,MTP3U,ROBERT ARDINI,1
Sanpete,President,,Republican,MTP3U,MATTHEW JOHN MALTERN,0
Sanpete,President,,Republican,MTP3U,BOB ELY,0
Sanpete,President,,Republican,MTP3U,JOE WALSH,0
Sanpete,President,,Republican,MTP3U,BILL WELD,3
Sanpete,President,,Republican,MTP3U,Withdrawn,0
Sanpete,President,,Republican,MTP3U,DONALD J. TRUMP,47
Sanpete,President,,Republican,NSU,ROBERT ARDINI,0
Sanpete,President,,Republican,NSU,MATTHEW JOHN MALTERN,3
Sanpete,President,,Republican,NSU,BOB ELY,0
Sanpete,President,,Republican,NSU,JOE WALSH,0
Sanpete,President,,Republican,NSU,BILL WELD,1
Sanpete,President,,Republican,NSU,Withdrawn,0
Sanpete,President,,Republican,NSU,DONALD J. TRUMP,121
Sanpete,President,,Republican,SPRM,ROBERT ARDINI,3
Sanpete,President,,Republican,SPRM,MATTHEW JOHN MALTERN,0
Sanpete,President,,Republican,SPRM,BOB ELY,0
Sanpete,President,,Republican,SPRM,JOE WALSH,0
Sanpete,President,,Republican,SPRM,BILL WELD,3
Sanpete,President,,Republican,SPRM,Withdrawn,1
Sanpete,President,,Republican,SPRM,DONALD J. TRUMP,204
Sanpete,President,,Republican,SPRU,ROBERT ARDINI,0
Sanpete,President,,Republican,SPRU,MATTHEW JOHN MALTERN,4
Sanpete,President,,Republican,SPRU,BOB ELY,0
Sanpete,President,,Republican,SPRU,JOE WALSH,0
Sanpete,President,,Republican,SPRU,BILL WELD,2
Sanpete,President,,Republican,SPRU,Withdrawn,0
Sanpete,President,,Republican,SPRU,DONALD J. TRUMP,62
Sanpete,President,,Republican,SSU,ROBERT ARDINI,0
Sanpete,President,,Republican,SSU,MATTHEW JOHN MALTERN,2
Sanpete,President,,Republican,SSU,BOB ELY,0
Sanpete,President,,Republican,SSU,JOE WALSH,0
Sanpete,President,,Republican,SSU,BILL WELD,6
Sanpete,President,,Republican,SSU,Withdrawn,0
Sanpete,President,,Republican,SSU,DONALD J. TRUMP,104
Sanpete,President,,Republican,STRM,ROBERT ARDINI,0
Sanpete,President,,Republican,STRM,MATTHEW JOHN MALTERN,1
Sanpete,President,,Republican,STRM,BOB ELY,0
Sanpete,President,,Republican,STRM,JOE WALSH,0
Sanpete,President,,Republican,STRM,BILL WELD,1
Sanpete,President,,Republican,STRM,Withdrawn,0
Sanpete,President,,Republican,STRM,DONALD J. TRUMP,76
Sanpete,President,,Republican,WALM,ROBERT ARDINI,0
Sanpete,President,,Republican,WALM,MATTHEW JOHN MALTERN,0
Sanpete,President,,Republican,WALM,BOB ELY,0
Sanpete,President,,Republican,WALM,JOE WALSH,0
Sanpete,President,,Republican,WALM,BILL WELD,1
Sanpete,President,,Republican,WALM,Withdrawn,0
Sanpete,President,,Republican,WALM,DONALD J. TRUMP,57
