county,precinct,office,district,party,candidate,votes
Millard,Meadow 3,President,,Democrat,MICHAEL R. BLOOMBERG,2
Millard,Meadow 3,President,,Democrat,Withdrawn,0
Millard,Meadow 3,President,,Democrat,JOSEPH R. BIDEN,0
Millard,Meadow 3,President,,Democrat,BERNIE SANDERS,2
Millard,Meadow 3,President,,Democrat,TOM STEYER,0
Millard,Meadow 3,President,,Democrat,ELIZABETH WARREN,1
Millard,Meadow 3,President,,Democrat,MARIANNE WILLIAMSON,0
Millard,Oak City 6,President,,Democrat,JULIÁN CASTRO,0
Millard,Oak City 6,President,,Democrat,ANDREW YANG,0
Millard,Oak City 6,President,,Democrat,CORY BOOKER,0
Millard,Oak City 6,President,,Democrat,PETE BUTTIGIEG,1
Millard,Oak City 6,President,,Democrat,NATHAN BLOXHAM,0
Millard,Oak City 6,President,,Democrat,MICHAEL R. BLOOMBERG,7
Millard,Oak City 6,President,,Democrat,Withdrawn,0
Millard,Oak City 6,President,,Democrat,JOSEPH R. BIDEN,1
Millard,Oak City 6,President,,Democrat,BERNIE SANDERS,0
Millard,Oak City 6,President,,Democrat,TOM STEYER,0
Millard,Oak City 6,President,,Democrat,ELIZABETH WARREN,3
Millard,Oak City 6,President,,Democrat,MARIANNE WILLIAMSON,0
Millard,Scipio 9,President,,Democrat,JULIÁN CASTRO,0
Millard,Scipio 9,President,,Democrat,ANDREW YANG,0
Millard,Scipio 9,President,,Democrat,CORY BOOKER,1
Millard,Scipio 9,President,,Democrat,PETE BUTTIGIEG,1
Millard,Scipio 9,President,,Democrat,NATHAN BLOXHAM,1
Millard,Scipio 9,President,,Democrat,MICHAEL R. BLOOMBERG,6
Millard,Scipio 9,President,,Democrat,Withdrawn,0
Millard,Scipio 9,President,,Democrat,JOSEPH R. BIDEN,7
Millard,Scipio 9,President,,Democrat,BERNIE SANDERS,2
Millard,Scipio 9,President,,Democrat,TOM STEYER,0
Millard,Scipio 9,President,,Democrat,ELIZABETH WARREN,1
Millard,Scipio 9,President,,Democrat,MARIANNE WILLIAMSON,0
Millard,Sutherland 2,President,,Democrat,JULIÁN CASTRO,0
Millard,Sutherland 2,President,,Democrat,ANDREW YANG,0
Millard,Sutherland 2,President,,Democrat,CORY BOOKER,0
Millard,Sutherland 2,President,,Democrat,PETE BUTTIGIEG,1
Millard,Sutherland 2,President,,Democrat,NATHAN BLOXHAM,0
Millard,Sutherland 2,President,,Democrat,MICHAEL R. BLOOMBERG,2
Millard,Sutherland 2,President,,Democrat,Withdrawn,0
Millard,Sutherland 2,President,,Democrat,JOSEPH R. BIDEN,1
Millard,Sutherland 2,President,,Democrat,BERNIE SANDERS,1
Millard,Sutherland 2,President,,Democrat,TOM STEYER,0
Millard,Sutherland 2,President,,Democrat,ELIZABETH WARREN,1
Millard,Sutherland 2,President,,Democrat,MARIANNE WILLIAMSON,0
Millard,Abraham 14,President,,Republican,ROBERT ARDINI,0
Millard,Abraham 14,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Abraham 14,President,,Republican,BOB ELY,0
Millard,Abraham 14,President,,Republican,JOE WALSH,0
Millard,Abraham 14,President,,Republican,BILL WELD,0
Millard,Abraham 14,President,,Republican,Withdrawn,0
Millard,Abraham 14,President,,Republican,DONALD J. TRUMP,40
Millard,Delta 17,President,,Republican,ROBERT ARDINI,4
Millard,Delta 17,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Delta 17,President,,Republican,BOB ELY,0
Millard,Delta 17,President,,Republican,JOE WALSH,8
Millard,Delta 17,President,,Republican,BILL WELD,7
Millard,Delta 17,President,,Republican,Withdrawn,0
Millard,Delta 17,President,,Republican,DONALD J. TRUMP,366
Millard,Delta 18,President,,Republican,ROBERT ARDINI,3
Millard,Delta 18,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Delta 18,President,,Republican,BOB ELY,0
Millard,Delta 18,President,,Republican,JOE WALSH,2
Millard,Delta 18,President,,Republican,BILL WELD,10
Millard,Delta 18,President,,Republican,Withdrawn,1
Millard,Delta 18,President,,Republican,DONALD J. TRUMP,411
Millard,Deseret-Oas,President,,Republican,ROBERT ARDINI,0
Millard,Deseret-Oas,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Deseret-Oas,President,,Republican,BOB ELY,0
Millard,Deseret-Oas,President,,Republican,JOE WALSH,1
Millard,Deseret-Oas,President,,Republican,BILL WELD,1
Millard,Deseret-Oas,President,,Republican,Withdrawn,0
Millard,Deseret-Oas,President,,Republican,DONALD J. TRUMP,152
Millard,Fillmore 1,President,,Republican,ROBERT ARDINI,6
Millard,Fillmore 1,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Fillmore 1,President,,Republican,BOB ELY,3
Millard,Fillmore 1,President,,Republican,JOE WALSH,6
Millard,Fillmore 1,President,,Republican,BILL WELD,7
Millard,Fillmore 1,President,,Republican,Withdrawn,0
Millard,Fillmore 1,President,,Republican,DONALD J. TRUMP,320
Millard,Fillmore 2,President,,Republican,ROBERT ARDINI,1
Millard,Fillmore 2,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Fillmore 2,President,,Republican,BOB ELY,0
Millard,Fillmore 2,President,,Republican,JOE WALSH,5
Millard,Fillmore 2,President,,Republican,BILL WELD,3
Millard,Fillmore 2,President,,Republican,Withdrawn,2
Millard,Fillmore 2,President,,Republican,DONALD J. TRUMP,208
Millard,Flowell 25,President,,Republican,ROBERT ARDINI,1
Millard,Flowell 25,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Flowell 25,President,,Republican,BOB ELY,0
Millard,Flowell 25,President,,Republican,JOE WALSH,1
Millard,Flowell 25,President,,Republican,BILL WELD,1
Millard,Flowell 25,President,,Republican,Withdrawn,0
Millard,Flowell 25,President,,Republican,DONALD J. TRUMP,62
Millard,Garrison 16,President,,Republican,ROBERT ARDINI,0
Millard,Garrison 16,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Garrison 16,President,,Republican,BOB ELY,0
Millard,Garrison 16,President,,Republican,JOE WALSH,0
Millard,Garrison 16,President,,Republican,BILL WELD,0
Millard,Garrison 16,President,,Republican,Withdrawn,0
Millard,Garrison 16,President,,Republican,DONALD J. TRUMP,36
Millard,Hinckley 11,President,,Republican,ROBERT ARDINI,1
Millard,Hinckley 11,President,,Republican,MATTHEW JOHN MATERN,1
