county,precinct,office,district,party,candidate,votes
Washington,HU58,President,,Democrat,PETE BUTTIGIEG,3
Washington,HU58,President,,Democrat,NATHAN BLOXHAM,0
Washington,HU58,President,,Democrat,MICHAEL R. BLOOMBERG,8
Washington,HU58,President,,Democrat,UNDERVOTE,0
Washington,HU58,President,,Democrat,JOSEPH R. BIDEN,7
Washington,HU58,President,,Democrat,BERNIE SANDERS,21
Washington,HU58,President,,Democrat,TOM STEYER,0
Washington,HU58,President,,Democrat,ELIZABETH WARREN,6
Washington,HU58,President,,Democrat,MARIANNE WILLIAMSON,0
Washington,HU58,President,,Democrat,TULSI GABBARD,0
Washington,HU58,President,,Democrat,AMY KLOBUCHAR,2
Washington,HU59,President,,Democrat,JULIAN CASTRO,0
Washington,HU59,President,,Democrat,ANDREW YANG,0
Washington,HU59,President,,Democrat,CORY BOOKER,1
Washington,HU59,President,,Democrat,PETE BUTTIGIEG,16
Washington,HU59,President,,Democrat,NATHAN BLOXHAM,0
Washington,HU59,President,,Democrat,MICHAEL R. BLOOMBERG,24
Washington,HU59,President,,Democrat,UNDERVOTE,1
Washington,HU59,President,,Democrat,JOSEPH R. BIDEN,35
Washington,HU59,President,,Democrat,BERNIE SANDERS,20
Washington,HU59,President,,Democrat,TOM STEYER,1
Washington,HU59,President,,Democrat,ELIZABETH WARREN,21
Washington,HU59,President,,Democrat,MARIANNE WILLIAMSON,0
Washington,HU59,President,,Democrat,TULSI GABBARD,3
Washington,HU59,President,,Democrat,AMY KLOBUCHAR,8
Washington,HU60,President,,Democrat,JULIAN CASTRO,0
Washington,HU60,President,,Democrat,ANDREW YANG,0
Washington,HU60,President,,Democrat,CORY BOOKER,0
Washington,HU60,President,,Democrat,PETE BUTTIGIEG,12
Washington,HU60,President,,Democrat,NATHAN BLOXHAM,0
Washington,HU60,President,,Democrat,MICHAEL R. BLOOMBERG,15
Washington,HU60,President,,Democrat,UNDERVOTE,0
Washington,HU60,President,,Democrat,JOSEPH R. BIDEN,19
Washington,HU60,President,,Democrat,BERNIE SANDERS,8
Washington,HU60,President,,Democrat,TOM STEYER,0
Washington,HU60,President,,Democrat,ELIZABETH WARREN,9
Washington,HU60,President,,Democrat,MARIANNE WILLIAMSON,0
Washington,HU60,President,,Democrat,TULSI GABBARD,0
Washington,HU60,President,,Democrat,AMY KLOBUCHAR,4
Washington,HU61,President,,Democrat,JULIAN CASTRO,0
Washington,HU61,President,,Democrat,ANDREW YANG,0
Washington,HU61,President,,Democrat,CORY BOOKER,0
Washington,HU61,President,,Democrat,PETE BUTTIGIEG,1
Washington,HU61,President,,Democrat,NATHAN BLOXHAM,0
Washington,HU61,President,,Democrat,MICHAEL R. BLOOMBERG,13
Washington,HU61,President,,Democrat,UNDERVOTE,0
Washington,HU61,President,,Democrat,JOSEPH R. BIDEN,7
Washington,HU61,President,,Democrat,BERNIE SANDERS,24
Washington,HU61,President,,Democrat,TOM STEYER,0
Washington,HU61,President,,Democrat,ELIZABETH WARREN,3
Washington,HU61,President,,Democrat,MARIANNE WILLIAMSON,0
Washington,HU61,President,,Democrat,TULSI GABBARD,0
Washington,HU61,President,,Democrat,AMY KLOBUCHAR,3
Washington,IV76,President,,Democrat,JULIAN CASTRO,0
Washington,IV76,President,,Democrat,ANDREW YANG,1
Washington,IV76,President,,Democrat,CORY BOOKER,0
Washington,IV76,President,,Democrat,PETE BUTTIGIEG,13
Washington,IV76,President,,Democrat,NATHAN BLOXHAM,0
Washington,IV76,President,,Democrat,MICHAEL R. BLOOMBERG,17
Washington,IV76,President,,Democrat,UNDERVOTE,0
Washington,IV76,President,,Democrat,JOSEPH R. BIDEN,37
Washington,IV76,President,,Democrat,BERNIE SANDERS,22
Washington,IV76,President,,Democrat,TOM STEYER,1
Washington,IV76,President,,Democrat,ELIZABETH WARREN,9
Washington,IV76,President,,Democrat,MARIANNE WILLIAMSON,0
Washington,IV76,President,,Democrat,TULSI GABBARD,0
Washington,IV76,President,,Democrat,AMY KLOBUCHAR,8
Washington,IV77,President,,Democrat,JULIAN CASTRO,2
Washington,IV77,President,,Democrat,ANDREW YANG,0
Washington,IV77,President,,Democrat,CORY BOOKER,0
Washington,IV77,President,,Democrat,PETE BUTTIGIEG,15
Washington,IV77,President,,Democrat,NATHAN BLOXHAM,0
Washington,IV77,President,,Democrat,MICHAEL R. BLOOMBERG,34
Washington,IV77,President,,Democrat,UNDERVOTE,1
Washington,IV77,President,,Democrat,JOSEPH R. BIDEN,48
Washington,IV77,President,,Democrat,BERNIE SANDERS,47
Washington,IV77,President,,Democrat,TOM STEYER,1
Washington,IV77,President,,Democrat,ELIZABETH WARREN,24
Washington,IV77,President,,Democrat,MARIANNE WILLIAMSON,0
