county,precinct,office,district,party,candidate,votes
Utah,HI06:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI06:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,HI06:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI06:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,HI06:UN,President,,Democrat,BERNIE SANDERS,0
Utah,HI06:UN,President,,Democrat,TOM STEYER,0
Utah,HI06:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,HI06:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI06:UN,President,,Democrat,TULSI GABBARD,0
Utah,HI06:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,HI06:UN,President,,Democrat,DEVAL PATRICK,0
Utah,HI06:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI06:UN,President,,Republican,ROBERT ARDINI,0
Utah,HI06:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,HI06:UN,President,,Republican,BOB ELY,0
Utah,HI06:UN,President,,Republican,JOE WALSH,0
Utah,HI06:UN,President,,Republican,BILL WELD,1
Utah,HI06:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,HI06:UN,President,,Republican,DONALD J. TRUMP,1
Utah,HI07,President,,Democrat,JULIÁN CASTRO,0
Utah,HI07,President,,Democrat,ANDREW YANG,0
Utah,HI07,President,,Democrat,CORY BOOKER,0
Utah,HI07,President,,Democrat,PETE BUTTIGIEG,0
Utah,HI07,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI07,President,,Democrat,MICHAEL R. BLOOMBERG,10
Utah,HI07,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI07,President,,Democrat,JOSEPH R. BIDEN,15
Utah,HI07,President,,Democrat,BERNIE SANDERS,30
Utah,HI07,President,,Democrat,TOM STEYER,0
Utah,HI07,President,,Democrat,ELIZABETH WARREN,12
Utah,HI07,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI07,President,,Democrat,TULSI GABBARD,1
Utah,HI07,President,,Democrat,AMY KLOBUCHAR,4
Utah,HI07,President,,Democrat,DEVAL PATRICK,0
Utah,HI07,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI07,President,,Republican,ROBERT ARDINI,5
Utah,HI07,President,,Republican,MATTHEW JOHN MATERN,7
Utah,HI07,President,,Republican,BOB ELY,0
Utah,HI07,President,,Republican,JOE WALSH,3
Utah,HI07,President,,Republican,BILL WELD,27
Utah,HI07,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,2
Utah,HI07,President,,Republican,DONALD J. TRUMP,316
Utah,HI08,President,,Democrat,JULIÁN CASTRO,0
Utah,HI08,President,,Democrat,ANDREW YANG,1
Utah,HI08,President,,Democrat,CORY BOOKER,0
Utah,HI08,President,,Democrat,PETE BUTTIGIEG,9
Utah,HI08,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI08,President,,Democrat,MICHAEL R. BLOOMBERG,14
Utah,HI08,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI08,President,,Democrat,JOSEPH R. BIDEN,17
Utah,HI08,President,,Democrat,BERNIE SANDERS,24
Utah,HI08,President,,Democrat,TOM STEYER,1
Utah,HI08,President,,Democrat,ELIZABETH WARREN,16
Utah,HI08,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI08,President,,Democrat,TULSI GABBARD,0
Utah,HI08,President,,Democrat,AMY KLOBUCHAR,4
Utah,HI08,President,,Democrat,DEVAL PATRICK,0
Utah,HI08,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI08,President,,Republican,ROBERT ARDINI,3
Utah,HI08,President,,Republican,MATTHEW JOHN MATERN,3
Utah,HI08,President,,Republican,BOB ELY,0
Utah,HI08,President,,Republican,JOE WALSH,4
Utah,HI08,President,,Republican,BILL WELD,28
Utah,HI08,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,2
Utah,HI08,President,,Republican,DONALD J. TRUMP,304
Utah,HI08:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,HI08:UN,President,,Democrat,ANDREW YANG,0
Utah,HI08:UN,President,,Democrat,CORY BOOKER,0
Utah,HI08:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,HI08:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI08:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,HI08:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI08:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,HI08:UN,President,,Democrat,BERNIE SANDERS,0
Utah,HI08:UN,President,,Democrat,TOM STEYER,0
Utah,HI08:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,HI08:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI08:UN,President,,Democrat,TULSI GABBARD,0
Utah,HI08:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,HI08:UN,President,,Democrat,DEVAL PATRICK,0
Utah,HI08:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI08:UN,President,,Republican,ROBERT ARDINI,0
Utah,HI08:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,HI08:UN,President,,Republican,BOB ELY,0
Utah,HI08:UN,President,,Republican,JOE WALSH,0
Utah,HI08:UN,President,,Republican,BILL WELD,0
Utah,HI08:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,HI08:UN,President,,Republican,DONALD J. TRUMP,0
Utah,HI09,President,,Democrat,JULIÁN CASTRO,0
Utah,HI09,President,,Democrat,ANDREW YANG,1
Utah,HI09,President,,Democrat,CORY BOOKER,0
Utah,HI09,President,,Democrat,PETE BUTTIGIEG,2
Utah,HI09,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI09,President,,Democrat,MICHAEL R. BLOOMBERG,9
Utah,HI09,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI09,President,,Democrat,JOSEPH R. BIDEN,23
Utah,HI09,President,,Democrat,BERNIE SANDERS,25
Utah,HI09,President,,Democrat,TOM STEYER,0
Utah,HI09,President,,Democrat,ELIZABETH WARREN,13
Utah,HI09,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI09,President,,Democrat,TULSI GABBARD,1
Utah,HI09,President,,Democrat,AMY KLOBUCHAR,8
Utah,HI09,President,,Democrat,DEVAL PATRICK,0
Utah,HI09,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI09,President,,Republican,ROBERT ARDINI,3
Utah,HI09,President,,Republican,MATTHEW JOHN MATERN,5
Utah,HI09,President,,Republican,BOB ELY,0
Utah,HI09,President,,Republican,JOE WALSH,6
Utah,HI09,President,,Republican,BILL WELD,32
Utah,HI09,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,4
Utah,HI09,President,,Republican,DONALD J. TRUMP,375
Utah,HI09:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,HI09:UN,President,,Democrat,ANDREW YANG,0
Utah,HI09:UN,President,,Democrat,CORY BOOKER,0
Utah,HI09:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,HI09:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI09:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,HI09:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI09:UN,President,,Democrat,JOSEPH R. BIDEN,1
Utah,HI09:UN,President,,Democrat,BERNIE SANDERS,1
Utah,HI09:UN,President,,Democrat,TOM STEYER,0
Utah,HI09:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,HI09:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,HI09:UN,President,,Democrat,TULSI GABBARD,0
Utah,HI09:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,HI09:UN,President,,Democrat,DEVAL PATRICK,0
Utah,HI09:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI09:UN,President,,Republican,ROBERT ARDINI,0
Utah,HI09:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,HI09:UN,President,,Republican,BOB ELY,0
Utah,HI09:UN,President,,Republican,JOE WALSH,0
Utah,HI09:UN,President,,Republican,BILL WELD,0
Utah,HI09:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,HI09:UN,President,,Republican,DONALD J. TRUMP,0
Utah,HI10,President,,Democrat,JULIÁN CASTRO,0
Utah,HI10,President,,Democrat,ANDREW YANG,0
Utah,HI10,President,,Democrat,CORY BOOKER,0
Utah,HI10,President,,Democrat,PETE BUTTIGIEG,1
Utah,HI10,President,,Democrat,NATHAN BLOXHAM,0
Utah,HI10,President,,Democrat,MICHAEL R. BLOOMBERG,1
Utah,HI10,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,HI10,President,,Democrat,JOSEPH R. BIDEN,0
Utah,HI10,President,,Democrat,BERNIE SANDERS,6
Utah,HI10,President,,Democrat,TOM STEYER,0
Utah,HI10,President,,Democrat,ELIZABETH WARREN,9
Utah,HI10,President,,Democrat,MARIANNE WILLIAMSON,1
Utah,HI10,President,,Democrat,TULSI GABBARD,1
Utah,HI10,President,,Democrat,AMY KLOBUCHAR,1
Utah,HI10,President,,Democrat,DEVAL PATRICK,0
Utah,HI10,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,HI10,President,,Republican,ROBERT ARDINI,0
Utah,HI10,President,,Republican,MATTHEW JOHN MATERN,3
Utah,HI10,President,,Republican,BOB ELY,0
Utah,HI10,President,,Republican,JOE WALSH,1
Utah,HI10,President,,Republican,BILL WELD,2
Utah,HI10,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,2
Utah,HI10,President,,Republican,DONALD J. TRUMP,68
Utah,LE01S,President,,Democrat,JULIÁN CASTRO,0
Utah,LE01S,President,,Democrat,ANDREW YANG,0
Utah,LE01S,President,,Democrat,CORY BOOKER,0
Utah,LE01S,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE01S,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE01S,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE01S,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE01S,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE01S,President,,Democrat,BERNIE SANDERS,0
Utah,LE01S,President,,Democrat,TOM STEYER,0
Utah,LE01S,President,,Democrat,ELIZABETH WARREN,0
Utah,LE01S,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE01S,President,,Democrat,TULSI GABBARD,0
Utah,LE01S,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE01S,President,,Democrat,DEVAL PATRICK,0
Utah,LE01S,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE01S,President,,Republican,ROBERT ARDINI,0
Utah,LE01S,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE01S,President,,Republican,BOB ELY,0
Utah,LE01S,President,,Republican,JOE WALSH,0
Utah,LE01S,President,,Republican,BILL WELD,0
Utah,LE01S,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE01S,President,,Republican,DONALD J. TRUMP,0
Utah,LE01S:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE01S:UN,President,,Democrat,ANDREW YANG,0
Utah,LE01S:UN,President,,Democrat,CORY BOOKER,0
Utah,LE01S:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE01S:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE01S:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE01S:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE01S:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE01S:UN,President,,Democrat,BERNIE SANDERS,1
Utah,LE01S:UN,President,,Democrat,TOM STEYER,0
Utah,LE01S:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,LE01S:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE01S:UN,President,,Democrat,TULSI GABBARD,0
Utah,LE01S:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE01S:UN,President,,Democrat,DEVAL PATRICK,0
Utah,LE01S:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE01S:UN,President,,Republican,ROBERT ARDINI,0
Utah,LE01S:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE01S:UN,President,,Republican,BOB ELY,0
Utah,LE01S:UN,President,,Republican,JOE WALSH,0
Utah,LE01S:UN,President,,Republican,BILL WELD,0
Utah,LE01S:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE01S:UN,President,,Republican,DONALD J. TRUMP,0
Utah,LE03,President,,Democrat,JULIÁN CASTRO,0
Utah,LE03,President,,Democrat,ANDREW YANG,0
Utah,LE03,President,,Democrat,CORY BOOKER,1
Utah,LE03,President,,Democrat,PETE BUTTIGIEG,5
Utah,LE03,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE03,President,,Democrat,MICHAEL R. BLOOMBERG,7
Utah,LE03,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE03,President,,Democrat,JOSEPH R. BIDEN,15
Utah,LE03,President,,Democrat,BERNIE SANDERS,37
Utah,LE03,President,,Democrat,TOM STEYER,0
Utah,LE03,President,,Democrat,ELIZABETH WARREN,13
Utah,LE03,President,,Democrat,MARIANNE WILLIAMSON,1
Utah,LE03,President,,Democrat,TULSI GABBARD,2
Utah,LE03,President,,Democrat,AMY KLOBUCHAR,4
Utah,LE03,President,,Democrat,DEVAL PATRICK,0
Utah,LE03,President,,Democrat,ROQUE DE LA FUENTE,1
Utah,LE03,President,,Republican,ROBERT ARDINI,5
Utah,LE03,President,,Republican,MATTHEW JOHN MATERN,4
Utah,LE03,President,,Republican,BOB ELY,3
Utah,LE03,President,,Republican,JOE WALSH,10
Utah,LE03,President,,Republican,BILL WELD,30
Utah,LE03,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,3
Utah,LE03,President,,Republican,DONALD J. TRUMP,273
Utah,LE03:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE03:UN,President,,Democrat,ANDREW YANG,0
Utah,LE03:UN,President,,Democrat,CORY BOOKER,0
Utah,LE03:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE03:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE03:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE03:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE03:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE03:UN,President,,Democrat,BERNIE SANDERS,0
Utah,LE03:UN,President,,Democrat,TOM STEYER,0
Utah,LE03:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,LE03:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE03:UN,President,,Democrat,TULSI GABBARD,0
Utah,LE03:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE03:UN,President,,Democrat,DEVAL PATRICK,0
Utah,LE03:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE03:UN,President,,Republican,ROBERT ARDINI,0
Utah,LE03:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE03:UN,President,,Republican,BOB ELY,0
Utah,LE03:UN,President,,Republican,JOE WALSH,0
Utah,LE03:UN,President,,Republican,BILL WELD,0
Utah,LE03:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE03:UN,President,,Republican,DONALD J. TRUMP,3
Utah,LE06,President,,Democrat,JULIÁN CASTRO,0
Utah,LE06,President,,Democrat,ANDREW YANG,0
Utah,LE06,President,,Democrat,CORY BOOKER,1
Utah,LE06,President,,Democrat,PETE BUTTIGIEG,8
Utah,LE06,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE06,President,,Democrat,MICHAEL R. BLOOMBERG,6
Utah,LE06,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE06,President,,Democrat,JOSEPH R. BIDEN,18
Utah,LE06,President,,Democrat,BERNIE SANDERS,36
Utah,LE06,President,,Democrat,TOM STEYER,0
Utah,LE06,President,,Democrat,ELIZABETH WARREN,8
Utah,LE06,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE06,President,,Democrat,TULSI GABBARD,2
Utah,LE06,President,,Democrat,AMY KLOBUCHAR,4
Utah,LE06,President,,Democrat,DEVAL PATRICK,0
Utah,LE06,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE06,President,,Republican,ROBERT ARDINI,10
Utah,LE06,President,,Republican,MATTHEW JOHN MATERN,8
Utah,LE06,President,,Republican,BOB ELY,2
Utah,LE06,President,,Republican,JOE WALSH,12
Utah,LE06,President,,Republican,BILL WELD,43
Utah,LE06,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,6
Utah,LE06,President,,Republican,DONALD J. TRUMP,367
Utah,LE06:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE06:UN,President,,Democrat,ANDREW YANG,0
Utah,LE06:UN,President,,Democrat,CORY BOOKER,0
Utah,LE06:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE06:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE06:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE06:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE06:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE06:UN,President,,Democrat,BERNIE SANDERS,0
Utah,LE06:UN,President,,Democrat,TOM STEYER,0
Utah,LE06:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,LE06:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE06:UN,President,,Democrat,TULSI GABBARD,0
Utah,LE06:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE06:UN,President,,Democrat,DEVAL PATRICK,0
Utah,LE06:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE06:UN,President,,Republican,ROBERT ARDINI,0
Utah,LE06:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE06:UN,President,,Republican,BOB ELY,0
Utah,LE06:UN,President,,Republican,JOE WALSH,0
Utah,LE06:UN,President,,Republican,BILL WELD,0
Utah,LE06:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE06:UN,President,,Republican,DONALD J. TRUMP,7
Utah,LE06S,President,,Democrat,JULIÁN CASTRO,0
Utah,LE06S,President,,Democrat,ANDREW YANG,0
Utah,LE06S,President,,Democrat,CORY BOOKER,0
Utah,LE06S,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE06S,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE06S,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE06S,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE06S,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE06S,President,,Democrat,BERNIE SANDERS,0
Utah,LE06S,President,,Democrat,TOM STEYER,0
Utah,LE06S,President,,Democrat,ELIZABETH WARREN,0
Utah,LE06S,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE06S,President,,Democrat,TULSI GABBARD,0
Utah,LE06S,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE06S,President,,Democrat,DEVAL PATRICK,0
Utah,LE06S,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE06S,President,,Republican,ROBERT ARDINI,0
Utah,LE06S,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE06S,President,,Republican,BOB ELY,0
Utah,LE06S,President,,Republican,JOE WALSH,0
Utah,LE06S,President,,Republican,BILL WELD,0
Utah,LE06S,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE06S,President,,Republican,DONALD J. TRUMP,0
Utah,LE07,President,,Democrat,JULIÁN CASTRO,0
Utah,LE07,President,,Democrat,ANDREW YANG,4
Utah,LE07,President,,Democrat,CORY BOOKER,0
Utah,LE07,President,,Democrat,PETE BUTTIGIEG,5
Utah,LE07,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE07,President,,Democrat,MICHAEL R. BLOOMBERG,7
Utah,LE07,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE07,President,,Democrat,JOSEPH R. BIDEN,13
Utah,LE07,President,,Democrat,BERNIE SANDERS,34
Utah,LE07,President,,Democrat,TOM STEYER,0
Utah,LE07,President,,Democrat,ELIZABETH WARREN,13
Utah,LE07,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE07,President,,Democrat,TULSI GABBARD,2
Utah,LE07,President,,Democrat,AMY KLOBUCHAR,2
Utah,LE07,President,,Democrat,DEVAL PATRICK,0
Utah,LE07,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE07,President,,Republican,ROBERT ARDINI,3
Utah,LE07,President,,Republican,MATTHEW JOHN MATERN,3
Utah,LE07,President,,Republican,BOB ELY,1
Utah,LE07,President,,Republican,JOE WALSH,3
Utah,LE07,President,,Republican,BILL WELD,26
Utah,LE07,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,2
Utah,LE07,President,,Republican,DONALD J. TRUMP,207
Utah,LE07:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE07:UN,President,,Democrat,ANDREW YANG,0
Utah,LE07:UN,President,,Democrat,CORY BOOKER,0
Utah,LE07:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE07:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE07:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE07:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE07:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE07:UN,President,,Democrat,BERNIE SANDERS,0
Utah,LE07:UN,President,,Democrat,TOM STEYER,0
Utah,LE07:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,LE07:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE07:UN,President,,Democrat,TULSI GABBARD,0
Utah,LE07:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE07:UN,President,,Democrat,DEVAL PATRICK,0
Utah,LE07:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE07:UN,President,,Republican,ROBERT ARDINI,0
Utah,LE07:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE07:UN,President,,Republican,BOB ELY,0
Utah,LE07:UN,President,,Republican,JOE WALSH,0
Utah,LE07:UN,President,,Republican,BILL WELD,0
Utah,LE07:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE07:UN,President,,Republican,DONALD J. TRUMP,0
Utah,LE09,President,,Democrat,JULIÁN CASTRO,0
Utah,LE09,President,,Democrat,ANDREW YANG,2
Utah,LE09,President,,Democrat,CORY BOOKER,0
Utah,LE09,President,,Democrat,PETE BUTTIGIEG,4
Utah,LE09,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE09,President,,Democrat,MICHAEL R. BLOOMBERG,2
Utah,LE09,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE09,President,,Democrat,JOSEPH R. BIDEN,16
Utah,LE09,President,,Democrat,BERNIE SANDERS,23
Utah,LE09,President,,Democrat,TOM STEYER,0
Utah,LE09,President,,Democrat,ELIZABETH WARREN,9
Utah,LE09,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE09,President,,Democrat,TULSI GABBARD,1
Utah,LE09,President,,Democrat,AMY KLOBUCHAR,1
Utah,LE09,President,,Democrat,DEVAL PATRICK,0
Utah,LE09,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE09,President,,Republican,ROBERT ARDINI,3
Utah,LE09,President,,Republican,MATTHEW JOHN MATERN,5
Utah,LE09,President,,Republican,BOB ELY,0
Utah,LE09,President,,Republican,JOE WALSH,6
Utah,LE09,President,,Republican,BILL WELD,28
Utah,LE09,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,1
Utah,LE09,President,,Republican,DONALD J. TRUMP,204
Utah,LE09:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE09:UN,President,,Democrat,ANDREW YANG,0
Utah,LE09:UN,President,,Democrat,CORY BOOKER,0
Utah,LE09:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE09:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE09:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE09:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE09:UN,President,,Democrat,JOSEPH R. BIDEN,0
Utah,LE09:UN,President,,Democrat,BERNIE SANDERS,0
Utah,LE09:UN,President,,Democrat,TOM STEYER,0
Utah,LE09:UN,President,,Democrat,ELIZABETH WARREN,0
Utah,LE09:UN,President,,Democrat,MARIANNE WILLIAMSON,0
Utah,LE09:UN,President,,Democrat,TULSI GABBARD,0
Utah,LE09:UN,President,,Democrat,AMY KLOBUCHAR,0
Utah,LE09:UN,President,,Democrat,DEVAL PATRICK,0
Utah,LE09:UN,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE09:UN,President,,Republican,ROBERT ARDINI,0
Utah,LE09:UN,President,,Republican,MATTHEW JOHN MATERN,0
Utah,LE09:UN,President,,Republican,BOB ELY,0
Utah,LE09:UN,President,,Republican,JOE WALSH,0
Utah,LE09:UN,President,,Republican,BILL WELD,0
Utah,LE09:UN,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,0
Utah,LE09:UN,President,,Republican,DONALD J. TRUMP,0
Utah,LE10,President,,Democrat,JULIÁN CASTRO,0
Utah,LE10,President,,Democrat,ANDREW YANG,0
Utah,LE10,President,,Democrat,CORY BOOKER,0
Utah,LE10,President,,Democrat,PETE BUTTIGIEG,11
Utah,LE10,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE10,President,,Democrat,MICHAEL R. BLOOMBERG,17
Utah,LE10,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
Utah,LE10,President,,Democrat,JOSEPH R. BIDEN,18
Utah,LE10,President,,Democrat,BERNIE SANDERS,17
Utah,LE10,President,,Democrat,TOM STEYER,0
Utah,LE10,President,,Democrat,ELIZABETH WARREN,21
Utah,LE10,President,,Democrat,MARIANNE WILLIAMSON,1
Utah,LE10,President,,Democrat,TULSI GABBARD,1
Utah,LE10,President,,Democrat,AMY KLOBUCHAR,3
Utah,LE10,President,,Democrat,DEVAL PATRICK,0
Utah,LE10,President,,Democrat,ROQUE DE LA FUENTE,0
Utah,LE10,President,,Republican,ROBERT ARDINI,5
Utah,LE10,President,,Republican,MATTHEW JOHN MATERN,16
Utah,LE10,President,,Republican,BOB ELY,3
Utah,LE10,President,,Republican,JOE WALSH,5
Utah,LE10,President,,Republican,BILL WELD,41
Utah,LE10,President,,Republican,UNDERVOTE (CANDIDATE WITHDREW)11,2
Utah,LE10,President,,Republican,DONALD J. TRUMP,454
Utah,LE10:UN,President,,Democrat,JULIÁN CASTRO,0
Utah,LE10:UN,President,,Democrat,ANDREW YANG,0
Utah,LE10:UN,President,,Democrat,CORY BOOKER,0
Utah,LE10:UN,President,,Democrat,PETE BUTTIGIEG,0
Utah,LE10:UN,President,,Democrat,NATHAN BLOXHAM,0
Utah,LE10:UN,President,,Democrat,MICHAEL R. BLOOMBERG,0
Utah,LE10:UN,President,,Democrat,UNDERVOTE (CANDIDATE WITHDREW),0
