county,precinct,office,district,party,candidate,votes
Garfield,PA 7,President,,Democrat,Bernie Sanders,8
Garfield,PA 8,President,,Democrat,Bernie Sanders,3
Garfield,TI 9,President,,Democrat,Bernie Sanders,0
Garfield,TR 10,President,,Democrat,Bernie Sanders,4
Garfield,AN 1,President,,Democrat,Tom Steyer,0
Garfield,BO 2,President,,Democrat,Tom Steyer,0
Garfield,BR 3,President,,Democrat,Tom Steyer,0
Garfield,CA 4,President,,Democrat,Tom Steyer,0
Garfield,ES 5,President,,Democrat,Tom Steyer,0
Garfield,HA 6,President,,Democrat,Tom Steyer,0
Garfield,HE 7,President,,Democrat,Tom Steyer,0
Garfield,PA 7,President,,Democrat,Tom Steyer,1
Garfield,PA 8,President,,Democrat,Tom Steyer,0
Garfield,TI 9,President,,Democrat,Tom Steyer,0
Garfield,TR 10,President,,Democrat,Tom Steyer,0
Garfield,AN 1,President,,Democrat,Elizabeth Warren,1
Garfield,BO 2,President,,Democrat,Elizabeth Warren,16
Garfield,BR 3,President,,Democrat,Elizabeth Warren,0
Garfield,CA 4,President,,Democrat,Elizabeth Warren,0
Garfield,ES 5,President,,Democrat,Elizabeth Warren,20
Garfield,HA 6,President,,Democrat,Elizabeth Warren,4
Garfield,HE 7,President,,Democrat,Elizabeth Warren,2
Garfield,PA 7,President,,Democrat,Elizabeth Warren,1
Garfield,PA 8,President,,Democrat,Elizabeth Warren,2
Garfield,TI 9,President,,Democrat,Elizabeth Warren,0
Garfield,TR 10,President,,Democrat,Elizabeth Warren,10
Garfield,AN 1,President,,Democrat,Marianne Williamson,0
Garfield,BO 2,President,,Democrat,Marianne Williamson,0
Garfield,BR 3,President,,Democrat,Marianne Williamson,0
Garfield,CA 4,President,,Democrat,Marianne Williamson,0
Garfield,ES 5,President,,Democrat,Marianne Williamson,0
Garfield,HA 6,President,,Democrat,Marianne Williamson,0
Garfield,HE 7,President,,Democrat,Marianne Williamson,0
Garfield,PA 7,President,,Democrat,Marianne Williamson,0
Garfield,PA 8,President,,Democrat,Marianne Williamson,0
Garfield,TI 9,President,,Democrat,Marianne Williamson,0
Garfield,TR 10,President,,Democrat,Marianne Williamson,0
Garfield,AN 1,President,,Democrat,Tulsi Gabbard,0
Garfield,BO 2,President,,Democrat,Tulsi Gabbard,1
Garfield,BR 3,President,,Democrat,Tulsi Gabbard,0
Garfield,CA 4,President,,Democrat,Tulsi Gabbard,0
Garfield,ES 5,President,,Democrat,Tulsi Gabbard,0
Garfield,HA 6,President,,Democrat,Tulsi Gabbard,0
Garfield,HE 7,President,,Democrat,Tulsi Gabbard,1
Garfield,PA 7,President,,Democrat,Tulsi Gabbard,0
Garfield,PA 8,President,,Democrat,Tulsi Gabbard,0
Garfield,TI 9,President,,Democrat,Tulsi Gabbard,0
Garfield,TR 10,President,,Democrat,Tulsi Gabbard,1
Garfield,AN 1,President,,Democrat,Amy Klobuchar,0
Garfield,BO 2,President,,Democrat,Amy Klobuchar,11
Garfield,BR 3,President,,Democrat,Amy Klobuchar,0
Garfield,CA 4,President,,Democrat,Amy Klobuchar,0
Garfield,ES 5,President,,Democrat,Amy Klobuchar,1
Garfield,HA 6,President,,Democrat,Amy Klobuchar,0
Garfield,HE 7,President,,Democrat,Amy Klobuchar,0
Garfield,PA 7,President,,Democrat,Amy Klobuchar,0
Garfield,PA 8,President,,Democrat,Amy Klobuchar,0
Garfield,TI 9,President,,Democrat,Amy Klobuchar,0
Garfield,TR 10,President,,Democrat,Amy Klobuchar,0
Garfield,AN 1,President,,Democrat,Deval Patrick,0
Garfield,BO 2,President,,Democrat,Deval Patrick,0
Garfield,BR 3,President,,Democrat,Deval Patrick,0
Garfield,CA 4,President,,Democrat,Deval Patrick,0
Garfield,ES 5,President,,Democrat,Deval Patrick,0
Garfield,HA 6,President,,Democrat,Deval Patrick,0
Garfield,HE 7,President,,Democrat,Deval Patrick,0
Garfield,PA 7,President,,Democrat,Deval Patrick,0
Garfield,PA 8,President,,Democrat,Deval Patrick,0
Garfield,TI 9,President,,Democrat,Deval Patrick,0
Garfield,TR 10,President,,Democrat,Deval Patrick,0
Garfield,AN 1,President,,Democrat,Roque De La Fuente,0
Garfield,BO 2,President,,Democrat,Roque De La Fuente,0
Garfield,BR 3,President,,Democrat,Roque De La Fuente,0
Garfield,CA 4,President,,Democrat,Roque De La Fuente,0
Garfield,ES 5,President,,Democrat,Roque De La Fuente,0
Garfield,HA 6,President,,Democrat,Roque De La Fuente,0
Garfield,HE 7,President,,Democrat,Roque De La Fuente,0
Garfield,PA 7,President,,Democrat,Roque De La Fuente,0
Garfield,PA 8,President,,Democrat,Roque De La Fuente,0
Garfield,TI 9,President,,Democrat,Roque De La Fuente,0
Garfield,TR 10,President,,Democrat,Roque De La Fuente,0
Garfield,AN 1,President,,Republican,Robert Ardini,0
Garfield,BO 2,President,,Republican,Robert Ardini,0
Garfield,BR 3,President,,Republican,Robert Ardini,0
Garfield,CA 4,President,,Republican,Robert Ardini,0
Garfield,ES 5,President,,Republican,Robert Ardini,0
Garfield,HA 6,President,,Republican,Robert Ardini,0
Garfield,HE 7,President,,Republican,Robert Ardini,1
Garfield,PA 7,President,,Republican,Robert Ardini,1
Garfield,PA 8,President,,Republican,Robert Ardini,1
Garfield,TI 9,President,,Republican,Robert Ardini,2
Garfield,TR 10,President,,Republican,Robert Ardini,0
Garfield,AN 1,President,,Republican,Matthew John Matern,0
Garfield,BO 2,President,,Republican,Matthew John Matern,0
Garfield,BR 3,President,,Republican,Matthew John Matern,0
Garfield,CA 4,President,,Republican,Matthew John Matern,2
Garfield,ES 5,President,,Republican,Matthew John Matern,4
Garfield,HA 6,President,,Republican,Matthew John Matern,2
Garfield,HE 7,President,,Republican,Matthew John Matern,0
Garfield,PA 7,President,,Republican,Matthew John Matern,5
Garfield,PA 8,President,,Republican,Matthew John Matern,0
Garfield,TI 9,President,,Republican,Matthew John Matern,0
Garfield,TR 10,President,,Republican,Matthew John Matern,0
Garfield,AN 1,President,,Republican,Bob Ely,0
Garfield,BO 2,President,,Republican,Bob Ely,0
Garfield,BR 3,President,,Republican,Bob Ely,0
Garfield,CA 4,President,,Republican,Bob Ely,0
Garfield,ES 5,President,,Republican,Bob Ely,0
Garfield,HA 6,President,,Republican,Bob Ely,0
Garfield,HE 7,President,,Republican,Bob Ely,0
Garfield,PA 7,President,,Republican,Bob Ely,1
Garfield,PA 8,President,,Republican,Bob Ely,1
Garfield,TI 9,President,,Republican,Bob Ely,0
Garfield,TR 10,President,,Republican,Bob Ely,0
Garfield,AN 1,President,,Republican,Joe Walsh,3
Garfield,BO 2,President,,Republican,Joe Walsh,2
Garfield,BR 3,President,,Republican,Joe Walsh,0
Garfield,CA 4,President,,Republican,Joe Walsh,3
Garfield,ES 5,President,,Republican,Joe Walsh,3
Garfield,HA 6,President,,Republican,Joe Walsh,1
Garfield,HE 7,President,,Republican,Joe Walsh,3
Garfield,PA 7,President,,Republican,Joe Walsh,6
Garfield,PA 8,President,,Republican,Joe Walsh,6
Garfield,TI 9,President,,Republican,Joe Walsh,0
Garfield,TR 10,President,,Republican,Joe Walsh,2
Garfield,AN 1,President,,Republican,Bill Weld,1
Garfield,BO 2,President,,Republican,Bill Weld,11
Garfield,BR 3,President,,Republican,Bill Weld,0
Garfield,CA 4,President,,Republican,Bill Weld,0
Garfield,ES 5,President,,Republican,Bill Weld,5
Garfield,HA 6,President,,Republican,Bill Weld,2
Garfield,HE 7,President,,Republican,Bill Weld,2
Garfield,PA 7,President,,Republican,Bill Weld,2
Garfield,PA 8,President,,Republican,Bill Weld,7
Garfield,TI 9,President,,Republican,Bill Weld,0
Garfield,TR 10,President,,Republican,Bill Weld,0
Garfield,AN 1,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,BO 2,President,,Republican,"Roque ""Rocky"" De La Fuente",2
Garfield,BR 3,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,CA 4,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,ES 5,President,,Republican,"Roque ""Rocky"" De La Fuente",3
Garfield,HA 6,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,HE 7,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,PA 7,President,,Republican,"Roque ""Rocky"" De La Fuente",1
Garfield,PA 8,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,TI 9,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,TR 10,President,,Republican,"Roque ""Rocky"" De La Fuente",0
Garfield,AN 1,President,,Republican,Donald J.Trump,47
Garfield,BO 2,President,,Republican,Donald J.Trump,45
Garfield,BR 3,President,,Republican,Donald J.Trump,23
Garfield,CA 4,President,,Republican,Donald J.Trump,42
Garfield,ES 5,President,,Republican,Donald J.Trump,236
Garfield,HA 6,President,,Republican,Donald J.Trump,102
Garfield,HE 7,President,,Republican,Donald J.Trump,68
Garfield,PA 7,President,,Republican,Donald J.Trump,304
Garfield,PA 8,President,,Republican,Donald J.Trump,240
Garfield,TI 9,President,,Republican,Donald J.Trump,3
Garfield,TR 10,President,,Republican,Donald J.Trump,154
