county,precinct,office,district,party,candidate,votes
San Juan,8BF,President,,Democrat,TULSI GABBARD,0
San Juan,9,President,,Democrat,TULSI GABBARD,0
San Juan,10,President,,Democrat,TULSI GABBARD,0
San Juan,10BF,President,,Democrat,TULSI GABBARD,1
San Juan,11,President,,Democrat,TULSI GABBARD,2
San Juan,11BF,President,,Democrat,TULSI GABBARD,0
San Juan,12BD,President,,Democrat,TULSI GABBARD,0
San Juan,12,President,,Democrat,TULSI GABBARD,0
San Juan,1,President,,Democrat,AMY KLOBUCHAR,3
San Juan,2GD,President,,Democrat,AMY KLOBUCHAR,0
San Juan,2,President,,Democrat,AMY KLOBUCHAR,5
San Juan,2MC,President,,Democrat,AMY KLOBUCHAR,1
San Juan,3,President,,Democrat,AMY KLOBUCHAR,5
San Juan,4,President,,Democrat,AMY KLOBUCHAR,0
San Juan,4BD,President,,Democrat,AMY KLOBUCHAR,0
San Juan,5,President,,Democrat,AMY KLOBUCHAR,0
San Juan,5BD,President,,Democrat,AMY KLOBUCHAR,3
San Juan,6,President,,Democrat,AMY KLOBUCHAR,0
San Juan,6BD,President,,Democrat,AMY KLOBUCHAR,0
San Juan,7BD,President,,Democrat,AMY KLOBUCHAR,1
San Juan,7BD2,President,,Democrat,AMY KLOBUCHAR,0
San Juan,8,President,,Democrat,AMY KLOBUCHAR,0
San Juan,8BD,President,,Democrat,AMY KLOBUCHAR,0
San Juan,8BF,President,,Democrat,AMY KLOBUCHAR,0
San Juan,9,President,,Democrat,AMY KLOBUCHAR,0
San Juan,10,President,,Democrat,AMY KLOBUCHAR,0
San Juan,10BF,President,,Democrat,AMY KLOBUCHAR,10
San Juan,11,President,,Democrat,AMY KLOBUCHAR,1
San Juan,11BF,President,,Democrat,AMY KLOBUCHAR,0
San Juan,12BD,President,,Democrat,AMY KLOBUCHAR,0
San Juan,12,President,,Democrat,AMY KLOBUCHAR,0
San Juan,1,President,,Democrat,DEVAL PATRICK,0
San Juan,2GD,President,,Democrat,DEVAL PATRICK,0
San Juan,2,President,,Democrat,DEVAL PATRICK,0
San Juan,2MC,President,,Democrat,DEVAL PATRICK,0
San Juan,3,President,,Democrat,DEVAL PATRICK,0
San Juan,4,President,,Democrat,DEVAL PATRICK,0
San Juan,4BD,President,,Democrat,DEVAL PATRICK,0
San Juan,5,President,,Democrat,DEVAL PATRICK,0
San Juan,5BD,President,,Democrat,DEVAL PATRICK,0
San Juan,6,President,,Democrat,DEVAL PATRICK,0
San Juan,6BD,President,,Democrat,DEVAL PATRICK,0
San Juan,7BD,President,,Democrat,DEVAL PATRICK,0
San Juan,7BD2,President,,Democrat,DEVAL PATRICK,0
San Juan,8,President,,Democrat,DEVAL PATRICK,0
San Juan,8BD,President,,Democrat,DEVAL PATRICK,0
San Juan,8BF,President,,Democrat,DEVAL PATRICK,0
San Juan,9,President,,Democrat,DEVAL PATRICK,0
San Juan,10,President,,Democrat,DEVAL PATRICK,0
San Juan,10BF,President,,Democrat,DEVAL PATRICK,0
San Juan,11,President,,Democrat,DEVAL PATRICK,2
San Juan,11BF,President,,Democrat,DEVAL PATRICK,0
San Juan,12BD,President,,Democrat,DEVAL PATRICK,0
San Juan,12,President,,Democrat,DEVAL PATRICK,0
San Juan,1,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,2GD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,2,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,2MC,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,3,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,4,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,4BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,5,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,5BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,6,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,6BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,7BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,7BD2,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,8,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,8BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,8BF,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,9,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,10,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,10BF,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,11,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,11BF,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,12BD,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,12,President,,Democrat,ROQUE DE LA FUENTE,0
San Juan,1,President,,Republican,ROBERT ARDINI,0
San Juan,2GD,President,,Republican,ROBERT ARDINI,0
San Juan,2,President,,Republican,ROBERT ARDINI,3
San Juan,2MC,President,,Republican,ROBERT ARDINI,4
San Juan,3,President,,Republican,ROBERT ARDINI,0
San Juan,4,President,,Republican,ROBERT ARDINI,0
San Juan,4BD,President,,Republican,ROBERT ARDINI,0
San Juan,5,President,,Republican,ROBERT ARDINI,0
San Juan,5BD,President,,Republican,ROBERT ARDINI,3
San Juan,6,President,,Republican,ROBERT ARDINI,0
San Juan,6BD,President,,Republican,ROBERT ARDINI,0
San Juan,7BD,President,,Republican,ROBERT ARDINI,0
San Juan,7BD2,President,,Republican,ROBERT ARDINI,0
San Juan,8,President,,Republican,ROBERT ARDINI,1
San Juan,8BD,President,,Republican,ROBERT ARDINI,0
San Juan,8BF,President,,Republican,ROBERT ARDINI,0
San Juan,9,President,,Republican,ROBERT ARDINI,0
San Juan,10,President,,Republican,ROBERT ARDINI,0
San Juan,10BF,President,,Republican,ROBERT ARDINI,1
San Juan,11,President,,Republican,ROBERT ARDINI,2
San Juan,11BF,President,,Republican,ROBERT ARDINI,0
San Juan,12BD,President,,Republican,ROBERT ARDINI,1
San Juan,12,President,,Republican,ROBERT ARDINI,1
San Juan,1,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,2GD,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,2,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,2MC,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,3,President,,Republican,MATTHEW JOHN MATERN,3
San Juan,4,President,,Republican,MATTHEW JOHN MATERN,2
San Juan,4BD,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,5,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,5BD,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,6,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,6BD,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,7BD,President,,Republican,MATTHEW JOHN MATERN,1
San Juan,7BD2,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,8,President,,Republican,MATTHEW JOHN MATERN,1
San Juan,8BD,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,8BF,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,9,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,10,President,,Republican,MATTHEW JOHN MATERN,1
San Juan,10BF,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,11,President,,Republican,MATTHEW JOHN MATERN,4
San Juan,11BF,President,,Republican,MATTHEW JOHN MATERN,1
San Juan,12BD,President,,Republican,MATTHEW JOHN MATERN,2
San Juan,12,President,,Republican,MATTHEW JOHN MATERN,0
San Juan,1,President,,Republican,BOB ELY,0
San Juan,2GD,President,,Republican,BOB ELY,0
San Juan,2,President,,Republican,BOB ELY,0
San Juan,2MC,President,,Republican,BOB ELY,0
San Juan,3,President,,Republican,BOB ELY,0
San Juan,4,President,,Republican,BOB ELY,0
San Juan,4BD,President,,Republican,BOB ELY,0
San Juan,5,President,,Republican,BOB ELY,0
San Juan,5BD,President,,Republican,BOB ELY,3
San Juan,6,President,,Republican,BOB ELY,0
San Juan,6BD,President,,Republican,BOB ELY,0
San Juan,7BD,President,,Republican,BOB ELY,2
San Juan,7BD2,President,,Republican,BOB ELY,0
San Juan,8,President,,Republican,BOB ELY,0
San Juan,8BD,President,,Republican,BOB ELY,0
San Juan,8BF,President,,Republican,BOB ELY,0
San Juan,9,President,,Republican,BOB ELY,0
San Juan,10,President,,Republican,BOB ELY,0
San Juan,10BF,President,,Republican,BOB ELY,0
San Juan,11,President,,Republican,BOB ELY,0
San Juan,11BF,President,,Republican,BOB ELY,0
San Juan,12BD,President,,Republican,BOB ELY,0
San Juan,12,President,,Republican,BOB ELY,0
San Juan,1,President,,Republican,JOE WALSH,0
San Juan,2GD,President,,Republican,JOE WALSH,0
San Juan,2,President,,Republican,JOE WALSH,3
San Juan,2MC,President,,Republican,JOE WALSH,9
San Juan,3,President,,Republican,JOE WALSH,1
San Juan,4,President,,Republican,JOE WALSH,0
San Juan,4BD,President,,Republican,JOE WALSH,0
San Juan,5,President,,Republican,JOE WALSH,0
San Juan,5BD,President,,Republican,JOE WALSH,1
San Juan,6,President,,Republican,JOE WALSH,3
San Juan,6BD,President,,Republican,JOE WALSH,0
San Juan,7BD,President,,Republican,JOE WALSH,4
San Juan,7BD2,President,,Republican,JOE WALSH,0
San Juan,8,President,,Republican,JOE WALSH,2
San Juan,8BD,President,,Republican,JOE WALSH,0
San Juan,8BF,President,,Republican,JOE WALSH,0
San Juan,9,President,,Republican,JOE WALSH,0
San Juan,10,President,,Republican,JOE WALSH,1
San Juan,10BF,President,,Republican,JOE WALSH,0
San Juan,11,President,,Republican,JOE WALSH,8
San Juan,11BF,President,,Republican,JOE WALSH,0
San Juan,12BD,President,,Republican,JOE WALSH,3
San Juan,12,President,,Republican,JOE WALSH,0
San Juan,1,President,,Republican,BILL WELD,2
San Juan,2GD,President,,Republican,BILL WELD,0
San Juan,2,President,,Republican,BILL WELD,4
San Juan,2MC,President,,Republican,BILL WELD,13
San Juan,3,President,,Republican,BILL WELD,2
San Juan,4,President,,Republican,BILL WELD,0
San Juan,4BD,President,,Republican,BILL WELD,0
