state,county,rep_general_total,dem_general_total,rep_primary_total,dem_primary_total,rep_primary_share,rep_general_share,primary_total_votes,general_total_votes
IL,EDWARDS,2137.0,1140.0,1024.0,594.0,0.6328800988875154,0.6521208422337503,1618.0,3277.0
IL,EFFINGHAM,11323.0,5262.0,4110.0,3415.0,0.5461794019933555,0.6827253542357552,7525.0,16585.0
IL,FAYETTE,5499.0,3967.0,2420.0,2298.0,0.512929207291225,0.5809211916332137,4718.0,9466.0
IL,FORD,4079.0,2227.0,2199.0,963.0,0.6954459203036053,0.6468442752933714,3162.0,6306.0
IL,FRANKLIN,9404.0,8880.0,2695.0,8568.0,0.23927905531385954,0.5143294683876614,11263.0,18284.0
IL,FULTON,6251.0,9732.0,2553.0,6422.0,0.28445682451253484,0.39110304698742415,8975.0,15983.0
IL,GALLATIN,1212.0,1587.0,351.0,1735.0,0.1682646212847555,0.4330117899249732,2086.0,2799.0
IL,GREENE,3053.0,2619.0,1202.0,1574.0,0.4329971181556196,0.5382581100141044,2776.0,5672.0
IL,GRUNDY,10687.0,11063.0,4642.0,5811.0,0.44408303836219265,0.49135632183908046,10453.0,21750.0
IL,HAMILTON,2353.0,1796.0,975.0,2054.0,0.3218884120171674,0.5671246083393588,3029.0,4149.0
IL,HANCOCK,5161.0,4141.0,2719.0,2470.0,0.5239930622470611,0.554826918942163,5189.0,9302.0
IL,HARDIN,1330.0,892.0,680.0,976.0,0.4106280193236715,0.5985598559855986,1656.0,2222.0
IL,HENDERSON,1541.0,2215.0,783.0,1123.0,0.4108079748163694,0.4102768903088392,1906.0,3756.0
IL,HENRY,11263.0,13181.0,4644.0,5942.0,0.4386926128849424,0.46076746849942724,10586.0,24444.0
IL,IROQUOIS,8695.0,4643.0,4178.0,1844.0,0.6937894387246761,0.6518968361073624,6022.0,13338.0
IL,JACKSON,9687.0,15248.0,3874.0,8039.0,0.32519096785024765,0.38849007419290155,11913.0,24935.0
IL,JASPER,2964.0,2063.0,1220.0,1500.0,0.4485294117647059,0.5896160732046947,2720.0,5027.0
IL,JEFFERSON,9302.0,7462.0,3113.0,7234.0,0.3008601527012661,0.5548795036984013,10347.0,16764.0
IL,JERSEY,5329.0,5042.0,2025.0,2721.0,0.42667509481668775,0.5138366599170765,4746.0,10371.0
IL,JOHNSON,3912.0,1871.0,2501.0,1317.0,0.6550550026191724,0.6764655023344285,3818.0,5783.0
IL,JoDAVIESS,5170.0,6403.0,2783.0,2612.0,0.5158480074142725,0.4467294564935626,5395.0,11573.0
IL,KANE,83963.0,106756.0,47194.0,52198.0,0.47482694784288476,0.4402445482621029,99392.0,190719.0
IL,KANKAKEE,22527.0,24750.0,7449.0,11240.0,0.39857670287334795,0.47648962497620406,18689.0,47277.0
IL,KENDALL,21380.0,24742.0,11709.0,10965.0,0.5164064567345859,0.46355318503100473,22674.0,46122.0
IL,KNOX,9419.0,14191.0,4708.0,7347.0,0.3905433430111987,0.3989411266412537,12055.0,23610.0
IL,LAKE,118545.0,177242.0,53595.0,92934.0,0.36576377372397273,0.40077826273636097,146529.0,295787.0
IL,LAWRENCE,3403.0,3016.0,1476.0,1588.0,0.48172323759791125,0.5301448823804331,3064.0,6419.0
IL,LEE,8258.0,7765.0,4544.0,3515.0,0.5638416677007073,0.5153841353054983,8059.0,16023.0
IL,LIVINGSTON,9191.0,6189.0,5190.0,2686.0,0.6589639410868461,0.597594278283485,7876.0,15380.0
IL,LOGAN,7429.0,5250.0,5113.0,2037.0,0.715104895104895,0.5859294897073902,7150.0,12679.0
IL,LaSALLE,21872.0,27443.0,9480.0,13869.0,0.4060131054863163,0.44351617155023826,23349.0,49315.0
IL,MACON,24948.0,25487.0,10992.0,15252.0,0.41883859167809784,0.4946564885496183,26244.0,50435.0
IL,MACOUPIN,9891.0,12090.0,3202.0,7159.0,0.30904352861692885,0.44997952777398664,10361.0,21981.0
IL,MADISON,57177.0,68979.0,19371.0,40347.0,0.32437456043404,0.4532245790925521,59718.0,126156.0
IL,MARION,8691.0,8345.0,3103.0,5942.0,0.34306246545052516,0.5101549659544494,9045.0,17036.0
IL,MARSHALL,3145.0,3081.0,1996.0,1393.0,0.5889642962525818,0.5051397365884999,3389.0,6226.0
IL,MASON,3141.0,3542.0,1300.0,2403.0,0.351066702673508,0.46999850366601825,3703.0,6683.0
IL,MASSAC,4371.0,2693.0,2196.0,2034.0,0.5191489361702127,0.6187712344280861,4230.0,7064.0
IL,MENARD,3672.0,2706.0,1918.0,1205.0,0.6141530579570925,0.5757290686735654,3123.0,6378.0
IL,MERCER,3833.0,4887.0,1522.0,2658.0,0.36411483253588517,0.43956422018348623,4180.0,8720.0
IL,MONROE,9881.0,7953.0,3614.0,4245.0,0.45985494337702,0.5540540540540541,7859.0,17834.0
IL,MONTGOMERY,6150.0,6491.0,2357.0,3663.0,0.3915282392026578,0.4865121430266593,6020.0,12641.0
IL,MORGAN,7591.0,7467.0,3414.0,3147.0,0.5203475080018289,0.5041174126710054,6561.0,15058.0
IL,MOULTRIE,3471.0,2668.0,1369.0,1603.0,0.46063257065948854,0.5654015311940055,2972.0,6139.0
IL,McDONOUGH,6055.0,6783.0,3220.0,3238.0,0.49860637968411275,0.47164667393675025,6458.0,12838.0
IL,McHENRY,64845.0,72288.0,31224.0,33439.0,0.48287274020691895,0.47286211196429745,64663.0,137133.0
IL,McLEAN,36767.0,37689.0,19190.0,18302.0,0.5118425264056332,0.4938084237670571,37492.0,74456.0
IL,OGLE,13144.0,11253.0,7669.0,5371.0,0.5881134969325154,0.5387547649301143,13040.0,24397.0
IL,PEORIA,34579.0,45906.0,19489.0,22698.0,0.4619669566454121,0.4296328508417718,42187.0,80485.0
IL,PERRY,5086.0,4701.0,1668.0,3075.0,0.35167615433270083,0.5196689486052928,4743.0,9787.0
IL,PIATT,4991.0,3859.0,2113.0,1971.0,0.517384916748286,0.563954802259887,4084.0,8850.0
IL,PIKE,4457.0,3024.0,1820.0,1766.0,0.5075292805354155,0.5957759657799759,3586.0,7481.0
IL,POPE,1343.0,845.0,637.0,632.0,0.5019700551615445,0.6138025594149908,1269.0,2188.0
IL,PULASKI,1593.0,1638.0,858.0,1082.0,0.4422680412371134,0.49303621169916434,1940.0,3231.0
IL,PUTNAM,1378.0,1900.0,610.0,1086.0,0.3596698113207547,0.4203782794386821,1696.0,3278.0
IL,RANDOLPH,7538.0,7395.0,2157.0,4897.0,0.3057839523674511,0.5047880533047613,7054.0,14933.0
IL,RICHLAND,4329.0,3181.0,1902.0,1742.0,0.5219538968166849,0.5764314247669774,3644.0,7510.0
IL,ROCK ISLAND,25364.0,42210.0,9488.0,25784.0,0.2689952370151962,0.37535146654038537,35272.0,67574.0
IL,SALINE,6099.0,5083.0,2129.0,5074.0,0.29557128974038593,0.5454301556072259,7203.0,11182.0
IL,SANGAMON,46945.0,51300.0,18504.0,21059.0,0.46770972878699796,0.4778360221894244,39563.0,98245.0
IL,SCHUYLER,1833.0,1900.0,980.0,1010.0,0.49246231155778897,0.49102598446289847,1990.0,3733.0
IL,SCOTT,1455.0,1090.0,729.0,623.0,0.5392011834319527,0.5717092337917485,1352.0,2545.0
IL,SHELBY,6396.0,4245.0,2230.0,3031.0,0.4238737882531838,0.6010713278827178,5261.0,10641.0
IL,ST. CLAIR,47958.0,76160.0,15036.0,43063.0,0.2587996351055956,0.3863903704539229,58099.0,124118.0
IL,STARK,1513.0,1357.0,853.0,604.0,0.5854495538778312,0.527177700348432,1457.0,2870.0
IL,STEPHENSON,9909.0,11349.0,4852.0,5120.0,0.48656237464901725,0.46613039796782385,9972.0,21258.0
IL,TAZEWELL,33247.0,29384.0,17057.0,15105.0,0.5303463714943101,0.5308393606999728,32162.0,62631.0
IL,UNION,5003.0,3918.0,1432.0,4548.0,0.2394648829431438,0.5608115682098419,5980.0,8921.0
IL,VERMILION,16054.0,16246.0,5397.0,8022.0,0.40219092331768386,0.4970278637770898,13419.0,32300.0
IL,WABASH,3254.0,2462.0,1292.0,1234.0,0.5114806017418844,0.5692792162351294,2526.0,5716.0
IL,WARREN,3637.0,4286.0,2219.0,1933.0,0.5344412331406551,0.4590432916824435,4152.0,7923.0
IL,WASHINGTON,4473.0,3342.0,2126.0,1784.0,0.5437340153452686,0.5723608445297504,3910.0,7815.0
IL,WAYNE,5390.0,2547.0,2885.0,1767.0,0.6201633705932932,0.6790978959304523,4652.0,7937.0
IL,WHITE,3987.0,3315.0,1444.0,2407.0,0.37496754089846795,0.5460147904683649,3851.0,7302.0
IL,WHITESIDE,10883.0,15607.0,4190.0,6458.0,0.39350112697220135,0.4108342770856927,10648.0,26490.0
IL,WILL,122597.0,160406.0,53117.0,88357.0,0.3754541470517551,0.43320035476655727,141474.0,283003.0
IL,WILLIAMSON,17039.0,12589.0,7847.0,9242.0,0.4591842705834162,0.5750978803834211,17089.0,29628.0
IL,WINNEBAGO,53886.0,70034.0,27595.0,32890.0,0.4562288170620815,0.43484506132989026,60485.0,123920.0
IL,WOODFORD,12191.0,6999.0,7353.0,3202.0,0.6966366650876362,0.6352787910369985,10555.0,19190.0
IN,Adams,8404.0,4928.0,2571.0,5430.0,0.32133483314585676,0.6303630363036303,8001.0,13332.0
IN,Allen,77793.0,71263.0,20140.0,62638.0,0.24330136026480464,0.5219045191069128,82778.0,149056.0
IN,Bartholomew,17067.0,13567.0,6304.0,12892.0,0.3284017503646593,0.5571260690735784,19196.0,30634.0
IN,Benton,2183.0,1563.0,1503.0,1182.0,0.5597765363128492,0.5827549386011746,2685.0,3746.0
IN,Blackford,2690.0,2677.0,542.0,2965.0,0.15454804676361564,0.5012111049003167,3507.0,5367.0
IN,Boone,16622.0,9752.0,5803.0,9302.0,0.38417742469381,0.6302419049063471,15105.0,26374.0
IN,Brown,4060.0,3854.0,1361.0,4000.0,0.25387054653982466,0.5130149102855699,5361.0,7914.0
IN,Carroll,4858.0,3736.0,1922.0,3658.0,0.34444444444444444,0.5652781010006982,5580.0,8594.0
IN,Cass,8346.0,7011.0,3745.0,6491.0,0.3658655724892536,0.543465520609494,10236.0,15357.0
IN,Clark,25326.0,21953.0,3299.0,26804.0,0.10959040627180015,0.535671228240868,30103.0,47279.0
IN,Clay,6267.0,4954.0,1788.0,6039.0,0.22844001533154465,0.5585063719811069,7827.0,11221.0
IN,Clinton,6919.0,5307.0,3996.0,4272.0,0.4833091436865022,0.5659250777032554,8268.0,12226.0
IN,Crawford,2393.0,2286.0,510.0,2915.0,0.14890510948905109,0.5114340671083565,3425.0,4679.0
IN,Daviess,7098.0,3370.0,3193.0,3845.0,0.45368002273373115,0.6780664883454337,7038.0,10468.0
IN,DeKalb,9780.0,7175.0,3790.0,5984.0,0.38776345406179663,0.5768209967561191,9774.0,16955.0
IN,Dearborn,14886.0,7123.0,4792.0,7052.0,0.40459304289091524,0.6763596710436639,11844.0,22009.0
IN,Decatur,6449.0,3892.0,2988.0,3600.0,0.453551912568306,0.623634077942172,6588.0,10341.0
IN,Delaware,20916.0,28384.0,6759.0,27714.0,0.19606648681576885,0.42425963488843815,34473.0,49300.0
IN,Dubois,9526.0,8748.0,1455.0,9935.0,0.12774363476733977,0.5212870745321221,11390.0,18274.0
IN,Elkhart,39396.0,31398.0,16791.0,27217.0,0.38154426467914926,0.5564878379523689,44008.0,70794.0
IN,Fayette,4917.0,4389.0,1546.0,4829.0,0.24250980392156862,0.5283687943262412,6375.0,9306.0
IN,Floyd,19957.0,16263.0,3084.0,18806.0,0.140886249428963,0.5509939260077306,21890.0,36220.0
IN,Fountain,4158.0,3094.0,1689.0,3039.0,0.35723350253807107,0.5733590733590733,4728.0,7252.0
IN,Franklin,7018.0,3404.0,1757.0,3783.0,0.3171480144404332,0.6733832277873729,5540.0,10422.0
IN,Fulton,5147.0,3702.0,1428.0,3687.0,0.27917888563049853,0.5816476438015595,5115.0,8849.0
IN,Gibson,8449.0,6455.0,1119.0,8200.0,0.12007726150874558,0.5668947933440687,9319.0,14904.0
IN,Grant,14734.0,11293.0,6956.0,11857.0,0.36974432573220645,0.5661044300149844,18813.0,26027.0
IN,Greene,7691.0,5709.0,2822.0,6606.0,0.2993211709800594,0.573955223880597,9428.0,13400.0
IN,Hamilton,78401.0,49704.0,28503.0,41842.0,0.4051887127727628,0.6120057765114555,70345.0,128105.0
IN,Hancock,22008.0,11874.0,9002.0,10835.0,0.45379845742803854,0.6495484327961749,19837.0,33882.0
IN,Harrison,10551.0,7288.0,2288.0,9522.0,0.1937341236240474,0.5914569202309546,11810.0,17839.0
IN,Hendricks,39729.0,24548.0,12589.0,22594.0,0.3578148537646022,0.6180904522613065,35183.0,64277.0
IN,Henry,10896.0,10059.0,4851.0,10219.0,0.3218978102189781,0.5199713672154617,15070.0,20955.0
IN,Howard,20248.0,17871.0,6269.0,18410.0,0.2540216378297338,0.5311786773000341,24679.0,38119.0
IN,Huntington,10291.0,5843.0,5042.0,5195.0,0.49252710755104034,0.6378455435725796,10237.0,16134.0
IN,Jackson,9726.0,7354.0,2686.0,8817.0,0.2335043032252456,0.5694379391100702,11503.0,17080.0
IN,Jasper,7669.0,5044.0,3325.0,4452.0,0.42754275427542754,0.6032407771572407,7777.0,12713.0
IN,Jay,4401.0,3748.0,1529.0,3635.0,0.2960883036405887,0.5400662657994846,5164.0,8149.0
IN,Jefferson,7053.0,6255.0,1374.0,6762.0,0.16887905604719763,0.5299819657348963,8136.0,13308.0
IN,Jennings,6261.0,5312.0,2160.0,5387.0,0.286206439644892,0.5410006048561307,7547.0,11573.0
IN,Johnson,36487.0,21553.0,11982.0,20726.0,0.36633239574416043,0.6286526533425224,32708.0,58040.0
IN,Knox,8639.0,7569.0,2097.0,9667.0,0.1782556953417205,0.5330083909180652,11764.0,16208.0
IN,Kosciusko,20488.0,9236.0,7726.0,8702.0,0.4702946189432676,0.6892746602072399,16428.0,29724.0
IN,LaGrange,5702.0,3663.0,2022.0,3477.0,0.36770321876704853,0.608862786972771,5499.0,9365.0
IN,LaPorte,17918.0,28258.0,4303.0,26171.0,0.14120233641793004,0.38803707553707556,30474.0,46176.0
IN,Lake,67742.0,139301.0,11554.0,130834.0,0.08114447846728656,0.32718807204300554,142388.0,207043.0
IN,Lawrence,11018.0,7208.0,4065.0,7044.0,0.36591952470969485,0.6045210139361352,11109.0,18226.0
IN,Madison,26403.0,30152.0,8597.0,30117.0,0.22206436947874153,0.46685527362744234,38714.0,56555.0
IN,Marion,134313.0,241987.0,45947.0,190836.0,0.19404686991887085,0.3569306404464523,236783.0,376300.0
IN,Marshall,10406.0,7889.0,2960.0,7424.0,0.2850539291217257,0.5687892866903526,10384.0,18295.0
IN,Martin,3122.0,1706.0,733.0,2648.0,0.2167997633836143,0.6466445733222866,3381.0,4828.0
IN,Miami,8312.0,5564.0,3802.0,5079.0,0.4281049431370341,0.5990198904583454,8881.0,13876.0
IN,Monroe,21118.0,41450.0,5068.0,28986.0,0.14882245844834674,0.3375207773941951,34054.0,62568.0
IN,Montgomery,9060.0,6013.0,5302.0,4973.0,0.5160097323600973,0.6010747694553175,10275.0,15073.0
IN,Morgan,18129.0,10330.0,6644.0,10283.0,0.3925090092751226,0.6370216803120279,16927.0,28459.0
IN,Newton,3301.0,2625.0,1249.0,2442.0,0.3383906800325115,0.557036787040162,3691.0,5926.0
IN,Noble,9673.0,7064.0,3087.0,6725.0,0.31461475743986955,0.5779410886060823,9812.0,16737.0
IN,Ohio,1713.0,1158.0,254.0,1136.0,0.18273381294964028,0.5966562173458725,1390.0,2871.0
IN,Orange,4536.0,3390.0,2131.0,3189.0,0.40056390977443607,0.5722937168811506,5320.0,7926.0
IN,Owen,4415.0,3570.0,1284.0,3674.0,0.2589753933037515,0.5529117094552286,4958.0,7985.0
IN,Parke,3909.0,2924.0,1657.0,3315.0,0.333266291230893,0.5720766866676423,4972.0,6833.0
IN,Perry,3202.0,5141.0,461.0,5599.0,0.07607260726072607,0.38379479803428024,6060.0,8343.0
IN,Pike,3221.0,2700.0,911.0,3544.0,0.20448933782267115,0.5439959466306367,4455.0,5921.0
IN,Porter,33857.0,39178.0,7834.0,36159.0,0.17807378446571046,0.4635722598754022,43993.0,73035.0
IN,Posey,6804.0,5828.0,780.0,6839.0,0.10237563984774904,0.5386320455984801,7619.0,12632.0
IN,Pulaski,3388.0,2466.0,1554.0,2320.0,0.40113577697470315,0.5787495729415784,3874.0,5854.0
IN,Putnam,8086.0,6334.0,2892.0,6037.0,0.323888453354239,0.560748959778086,8929.0,14420.0
IN,Randolph,5788.0,4839.0,2744.0,4597.0,0.37379103664350904,0.5446504187447069,7341.0,10627.0
IN,Ripley,7794.0,4187.0,2330.0,4321.0,0.35032325966020145,0.6505300058425841,6651.0,11981.0
IN,Rush,4271.0,3229.0,1876.0,3280.0,0.3638479441427463,0.5694666666666667,5156.0,7500.0
IN,Saint Joseph,48510.0,68710.0,8281.0,63291.0,0.11570167104454256,0.41383722914178467,71572.0,117220.0
IN,Scott,4445.0,4271.0,567.0,5723.0,0.09014308426073132,0.5099816429554842,6290.0,8716.0
IN,Shelby,10333.0,6987.0,4566.0,6673.0,0.4062639024824273,0.5965935334872979,11239.0,17320.0
IN,Spencer,5001.0,5039.0,1443.0,4766.0,0.23240457400547593,0.49810756972111553,6209.0,10040.0
IN,Starke,4473.0,4778.0,1113.0,5080.0,0.17971903762312288,0.4835152956437142,6193.0,9251.0
IN,Steuben,7674.0,6284.0,2503.0,5403.0,0.31659499114596507,0.5497922338443904,7906.0,13958.0
IN,Sullivan,4343.0,4284.0,849.0,5449.0,0.13480469990473165,0.5034194969282485,6298.0,8627.0
IN,Switzerland,1940.0,1638.0,282.0,1950.0,0.12634408602150538,0.5422023476802683,2232.0,3578.0
IN,Tippecanoe,29822.0,37781.0,10181.0,28989.0,0.2599183048251213,0.44113426918923715,39170.0,67603.0
IN,Tipton,4452.0,3250.0,2094.0,3172.0,0.3976452715533612,0.5780316800830952,5266.0,7702.0
IN,Union,2061.0,1224.0,874.0,1190.0,0.42344961240310075,0.6273972602739726,2064.0,3285.0
IN,Vanderburgh,37512.0,39423.0,5527.0,39373.0,0.1230957683741648,0.4875804250341197,44900.0,76935.0
IN,Vermillion,3010.0,4003.0,549.0,4945.0,0.09992719330178376,0.42920290888350204,5494.0,7013.0
IN,Vigo,18121.0,25040.0,3904.0,27847.0,0.12295675726748764,0.41984662079191865,31751.0,43161.0
IN,Wabash,8238.0,5456.0,4096.0,4866.0,0.45704083909841553,0.6015773331386008,8962.0,13694.0
IN,Warren,2166.0,1755.0,873.0,1570.0,0.3573475235366353,0.5524100994644223,2443.0,3921.0
IN,Warrick,16013.0,12329.0,3531.0,13581.0,0.20634642356241234,0.5649918848352269,17112.0,28342.0
IN,Washington,6519.0,4562.0,2033.0,5349.0,0.27539962069899754,0.5883043046656439,7382.0,11081.0
IN,Wayne,14558.0,13459.0,4841.0,11811.0,0.2907158299303387,0.5196130920512546,16652.0,28017.0
IN,Wells,8504.0,4403.0,2093.0,4524.0,0.3163064833005894,0.6588672813202139,6617.0,12907.0
IN,White,5731.0,4839.0,2352.0,4625.0,0.3371076393865558,0.5421948912015138,6977.0,10570.0
IN,Whitley,9124.0,5862.0,3015.0,5622.0,0.3490795415074679,0.6088349125850794,8637.0,14986.0
LA,Acadia,19229.0,7028.0,1389.0,4401.0,0.23989637305699482,0.7323380431884831,5790.0,26257.0
LA,Allen,6333.0,2891.0,440.0,1924.0,0.18612521150592218,0.6865784908933218,2364.0,9224.0
LA,Ascension,31239.0,14625.0,3418.0,7035.0,0.3269874677126184,0.6811224489795918,10453.0,45864.0
LA,Assumption,5981.0,4756.0,308.0,2254.0,0.12021857923497267,0.5570457297196609,2562.0,10737.0
LA,Avoyelles,10236.0,6327.0,618.0,3219.0,0.16106333072713058,0.618003984785365,3837.0,16563.0
LA,Beauregard,10718.0,3071.0,1304.0,2165.0,0.37590083597578555,0.7772862426571905,3469.0,13789.0
LA,Bienville,3776.0,3589.0,520.0,1751.0,0.2289740202553941,0.5126951799049558,2271.0,7365.0
LA,Bossier,32713.0,12703.0,4725.0,5605.0,0.457405614714424,0.7202968116963184,10330.0,45416.0
LA,Caddo,52228.0,55536.0,10612.0,23261.0,0.313287869394503,0.4846516461898222,33873.0,107764.0
LA,Calcasieu,50449.0,30244.0,6031.0,16407.0,0.2687850967109368,0.6251967332978078,22438.0,80693.0
LA,Caldwell,3696.0,1118.0,418.0,897.0,0.3178707224334601,0.7677606979642708,1315.0,4814.0
LA,Cameron,3089.0,613.0,143.0,641.0,0.18239795918367346,0.8344138303619665,784.0,3702.0
LA,Catahoula,3486.0,1659.0,255.0,900.0,0.22077922077922077,0.6775510204081633,1155.0,5145.0
LA,Claiborne,3750.0,3025.0,554.0,1300.0,0.2988133764832794,0.5535055350553506,1854.0,6775.0
LA,Concordia,5668.0,3766.0,911.0,2931.0,0.23711608537220197,0.6008055967776129,3842.0,9434.0
LA,De Soto,6883.0,5242.0,903.0,2371.0,0.2758094074526573,0.5676701030927835,3274.0,12125.0
LA,East Baton Rouge,95390.0,99652.0,31343.0,58326.0,0.3495410900088102,0.4890741481321972,89669.0,195042.0
LA,East Carroll,1254.0,2267.0,174.0,758.0,0.18669527896995708,0.35614882135756887,932.0,3521.0
LA,East Feliciana,5432.0,4383.0,916.0,2636.0,0.25788288288288286,0.5534386143657667,3552.0,9815.0
LA,Evangeline,9793.0,5853.0,670.0,2803.0,0.1929167866397927,0.6259107759171674,3473.0,15646.0
LA,Franklin,6278.0,2961.0,809.0,1695.0,0.3230830670926518,0.6795107695638056,2504.0,9239.0
LA,Grant,6907.0,1474.0,594.0,1132.0,0.34414831981460026,0.824125999284095,1726.0,8381.0
LA,Iberia,20127.0,12492.0,1859.0,5738.0,0.2447018559957878,0.617033017566449,7597.0,32619.0
LA,Iberville,7185.0,9023.0,550.0,4421.0,0.11064172198752766,0.44329960513326755,4971.0,16208.0
LA,Jackson,5190.0,2456.0,765.0,1438.0,0.3472537448933273,0.6787862934867904,2203.0,7646.0
LA,Jefferson,113191.0,65096.0,16279.0,30178.0,0.3504100566114902,0.6348808381990835,46457.0,178287.0
LA,Jefferson Davis,9278.0,3923.0,797.0,2365.0,0.25205566097406706,0.7028255435194304,3162.0,13201.0
LA,Lafayette,62055.0,32145.0,7754.0,14031.0,0.3559329814092265,0.6587579617834395,21785.0,94200.0
LA,Lafourche,27089.0,9662.0,1729.0,5858.0,0.22788981151970475,0.7370955892356671,7587.0,36751.0
LA,Lasalle,5602.0,860.0,527.0,797.0,0.39803625377643503,0.8669142680284742,1324.0,6462.0
LA,Lincoln,10680.0,8292.0,1867.0,2974.0,0.3856641189836811,0.5629348513598988,4841.0,18972.0
LA,Livingston,43269.0,6681.0,4110.0,4937.0,0.4542942411849232,0.8662462462462462,9047.0,49950.0
LA,Madison,2152.0,3100.0,323.0,1068.0,0.23220704529115743,0.4097486671744098,1391.0,5252.0
LA,Morehouse,7258.0,5792.0,934.0,2465.0,0.274786701971168,0.556168582375479,3399.0,13050.0
LA,Natchitoches,9054.0,7801.0,1764.0,4787.0,0.26927186689055105,0.5371699792346485,6551.0,16855.0
LA,Orleans,28130.0,117102.0,5329.0,45543.0,0.10475310583425067,0.19369009584664537,50872.0,145232.0
LA,Ouachita,41741.0,24813.0,7807.0,12738.0,0.3799951326356778,0.6271749256243051,20545.0,66554.0
LA,Plaquemines,6894.0,3380.0,506.0,1403.0,0.26506024096385544,0.6710142106287716,1909.0,10274.0
LA,Pointe Coupee,6702.0,5516.0,514.0,2573.0,0.16650469711694202,0.5485349484367327,3087.0,12218.0
LA,Rapides,36611.0,20127.0,3747.0,8709.0,0.3008188824662813,0.6452641968345729,12456.0,56738.0
LA,Red River,2484.0,2080.0,308.0,971.0,0.24081313526192338,0.544259421560035,1279.0,4564.0
LA,Richland,5751.0,3311.0,782.0,1388.0,0.36036866359447006,0.6346281174133745,2170.0,9062.0
LA,Sabine,7226.0,2245.0,816.0,1493.0,0.3533997401472499,0.7629606166191532,2309.0,9471.0
LA,St. Bernard,9643.0,3491.0,416.0,1857.0,0.18301803783545975,0.734201309578194,2273.0,13134.0
LA,St. Charles,16457.0,8522.0,1976.0,4507.0,0.30479716180780503,0.6588334200728612,6483.0,24979.0
LA,St. Helena,2522.0,3567.0,287.0,1698.0,0.14458438287153652,0.414189522089013,1985.0,6089.0
LA,St. James,5432.0,6994.0,306.0,3834.0,0.07391304347826087,0.43714791566071143,4140.0,12426.0
LA,St. John The Baptist,8912.0,12424.0,757.0,5533.0,0.12034976152623211,0.41769778777652794,6290.0,21336.0
LA,St. Landry,21650.0,20268.0,1706.0,9691.0,0.14968851452136528,0.5164845651032969,11397.0,41918.0
LA,St. Martin,14443.0,9419.0,1052.0,5232.0,0.16740929344366645,0.6052719805548571,6284.0,23862.0
LA,St. Mary,13183.0,9345.0,1450.0,4395.0,0.24807527801539778,0.5851828835227273,5845.0,22528.0
LA,St. Tammany,83078.0,24596.0,13364.0,11411.0,0.53941473259334,0.7715697382840797,24775.0,107674.0
LA,Tangipahoa,31434.0,16438.0,3441.0,8134.0,0.29727861771058317,0.6566260026737968,11575.0,47872.0
LA,Tensas,1367.0,1646.0,244.0,844.0,0.22426470588235295,0.4537006306007302,1088.0,3013.0
LA,Terrebonne,28210.0,11581.0,2521.0,6195.0,0.28923818265259293,0.7089542861451081,8716.0,39791.0
LA,Union,7619.0,3103.0,1001.0,1726.0,0.36707004033736707,0.7105950382391345,2727.0,10722.0
LA,Vermilion,18069.0,6266.0,1114.0,4041.0,0.21610087293889427,0.7425107869324019,5155.0,24335.0
LA,Vernon,11946.0,3534.0,1154.0,2353.0,0.3290561733675506,0.7717054263565891,3507.0,15480.0
LA,Washington,12215.0,6122.0,1053.0,3603.0,0.226159793814433,0.6661394993728527,4656.0,18337.0
LA,Webster,11417.0,6610.0,1391.0,3272.0,0.29830581170920006,0.6333277860986298,4663.0,18027.0
LA,West Baton Rouge,6654.0,5043.0,537.0,2793.0,0.16126126126126125,0.5688638112336497,3330.0,11697.0
LA,West Carroll,4045.0,878.0,463.0,665.0,0.4104609929078014,0.8216534633353646,1128.0,4923.0
LA,West Feliciana,3150.0,2415.0,434.0,1209.0,0.2641509433962264,0.5660377358490566,1643.0,5565.0
LA,Winn,4632.0,2047.0,380.0,1066.0,0.2627939142461964,0.6935169935619104,1446.0,6679.0
MA,Barnstable,55694.0,74264.0,29596.0,47870.0,0.3820514806495753,0.42855384047153694,77466.0,129958.0
MA,Berkshire,14876.0,49558.0,6180.0,27814.0,0.18179678766841206,0.23087189992860913,33994.0,64434.0
MA,Bristol,90531.0,146861.0,31722.0,91368.0,0.25771386790153544,0.38135657477926804,123090.0,237392.0
MA,Dukes,2442.0,7913.0,1302.0,4949.0,0.20828667413213886,0.23582810236600676,6251.0,10355.0
MA,Essex,137129.0,208976.0,67326.0,138040.0,0.32783420819415093,0.39620635356322503,205366.0,346105.0
MA,Franklin,9545.0,27919.0,4540.0,17036.0,0.21041898405635892,0.2547779201366645,21576.0,37464.0
MA,Hampden,71350.0,121454.0,25828.0,70714.0,0.26753122993101447,0.37006493641210764,96542.0,192804.0
MA,Hampshire,20618.0,56869.0,8191.0,34432.0,0.19217323980010792,0.2660833430123763,42623.0,77487.0
MA,Middlesex,245766.0,464484.0,121625.0,325933.0,0.2717524879456964,0.3460274551214361,447558.0,710250.0
MA,Nantucket,1863.0,4073.0,965.0,2196.0,0.30528313824739006,0.31384770889487873,3161.0,5936.0
MA,Norfolk,136841.0,200675.0,63719.0,144138.0,0.3065521007230933,0.4054355941644248,207857.0,337516.0
MA,Plymouth,112904.0,131817.0,50208.0,84594.0,0.37245738193795347,0.46135803629439237,134802.0,244721.0
MA,Suffolk,57194.0,207127.0,20329.0,131675.0,0.13373990158153734,0.2163808399635292,152004.0,264321.0
